"Freq [GHz]","ang_deg(S(FloquetPort1:1,FloquetPort2:1)) [deg] - dielectriclength='11.992mm'","ang_deg(S(FloquetPort1:1,FloquetPort2:1)) [deg] - dielectriclength='23.984mm'","ang_deg(S(FloquetPort1:1,FloquetPort2:1)) [deg] - dielectriclength='35.976mm'","ang_deg(S(FloquetPort1:1,FloquetPort2:1)) [deg] - dielectriclength='47.968mm'","ang_deg(S(FloquetPort1:1,FloquetPort2:1)) [deg] - dielectriclength='59.96mm'","ang_deg(S(FloquetPort1:1,FloquetPort2:1)) [deg] - dielectriclength='71.952mm'","ang_deg(S(FloquetPort1:1,FloquetPort2:1)) [deg] - dielectriclength='83.944mm'","ang_deg(S(FloquetPort1:1,FloquetPort2:1)) [deg] - dielectriclength='95.936mm'","ang_deg(S(FloquetPort1:1,FloquetPort2:1)) [deg] - dielectriclength='107.928mm'","ang_deg(S(FloquetPort1:1,FloquetPort2:1)) [deg] - dielectriclength='119.92mm'","ang_deg(S(FloquetPort1:1,FloquetPort2:1)) [deg] - dielectriclength='131.912mm'","ang_deg(S(FloquetPort1:1,FloquetPort2:1)) [deg] - dielectriclength='143.904mm'","ang_deg(S(FloquetPort1:1,FloquetPort2:1)) [deg] - dielectriclength='155.892mm'"
2.58,85.0976379023206,69.7363454029658,54.2914651941866,38.9080254886424,23.534020865499,8.22462118625442,-7.10167449376609,-22.656016367703,-38.0412425256089,-53.3904526987492,-68.7723097611248,-84.1427058849778,-99.4825991552335
2.59,82.638472959854,67.2186493773872,51.7125647965461,36.269449458975,20.8362422444783,5.46863664397599,-9.91636018366883,-25.5330077448187,-40.977981278166,-56.3862774874072,-71.8276518309202,-87.256627799429,-102.656087353194
2.6,80.1793096808044,64.7009995116974,49.133698317689,33.6309024527269,18.1384963073699,2.71268216275239,-12.7309888430912,-28.4099250593088,-43.9146813328451,-59.3820858272524,-74.8829465724639,-90.3705040065674,-105.829596216237
2.61,77.7201471397858,62.1833940198489,46.5548659332688,30.9923852936528,15.4407836058091,-0.043242860088737,-15.5455603624527,-31.2867662356377,-46.8513422251486,-62.3778774145749,-77.9381918091459,-93.484338131042,-109.003126403115
2.62,75.2609845710677,59.6658310360361,43.9760677532365,28.3538988123212,12.7431047161478,-2.7991390085949,-18.3600746833922,-34.1635292890806,-49.7879635293695,-65.3736518499852,-80.9933853709425,-96.5981339686909,-112.176677883845
2.63,72.8018213817847,57.1483086252595,41.3973038200657,25.7154438437868,10.0454602394667,-5.55500684499647,-21.174531792135,-37.0402123351568,-52.7245448602408,-68.3694086363855,-84.0485251062592,-99.7118954621671,-115.350249907844
2.64,70.342657164459,54.6308247946741,38.8185741073027,23.0770212251771,7.34785080147289,-8.31084690647702,-23.9889317107587,-39.9168135989993,-55.661085874383,-71.3651471774612,-87.1036088939715,-102.825626674417,-118.523840977391
2.65,67.8834917087273,52.1133775056825,36.2398785184602,20.4386317932021,4.65027705227473,-11.0666597019194,-26.8032744861645,-42.7933314246006,-58.5975862715047,-74.3608667767125,-90.1586346555874,-105.939331760148,-121.69744882685
2.66,65.4243250121661,49.5959646867233,33.6612168862728,17.800276381598,1.95273966603775,-13.8224457086368,-29.6175601765661,-45.6697642838797,-61.5340457953171,-77.3565666370517,-93.2136003674556,-109.053014935443,-124.871070408066
2.67,62.9651572901122,47.0785842467036,31.0825889723306,15.1619558185129,-0.744760659486267,-16.5782053690962,-32.431788835297,-48.5461107855081,-64.4704642341115,-80.3522458609786,-96.2685040729401,-112.166680445724,-128.044701882264
2.68,60.5059889843788,44.5612340890133,28.503994467103,12.5236709238456,-3.44222320355812,-19.3339390876378,-35.2459604917444,-51.4223696834272,-67.4068414209509,-83.3479034513511,-99.3233438944831,-115.280332532267,-131.218338618778
2.69,58.046820770773,42.0439121260604,25.9254329903686,9.88542250654984,-6.13964722317691,-22.0896472272099,-38.0600751292076,-54.2985398849887,-70.3431772334186,-86.3435383127575,-102.378118045472,-118.393975397512,-134.391975200853
2.7,55.587653565323,39.5266162942539,23.3469040920582,7.24721136191366,-8.83703195393808,-24.8453301061081,-40.8741326594852,-57.1746204586458,-73.2794715928657,-89.3391492534977,-105.432824841833,-121.507613169456,-137.56560543872
2.71,53.1284885291343,37.0093445693621,20.7684072535233,4.60903826882667,-11.5343766110206,-27.6009879947573,-43.6881328939905,-60.0506106411136,-76.2157244630931,-92.3347349881707,-108.487462713261,-124.621249865389,-140.739222390093
2.72,50.6693270717939,34.4920949821651,18.189941889233,1.97090398704748,-14.2316803903069,-30.3566211125123,-46.5020755112017,-62.9265098439243,-79.1519358484015,-95.330294140866,-111.542030214018,-127.734889355327,-143.912818388156
2.73,48.210170853257,31.9748656343186,15.6115073489075,-0.667190745516888,-16.9289424696318,-33.1122296245106,-49.3159600202495,-65.802317659285,-82.0881057909353,-98.3258252489449,-114.596526033208,-130.848535325462,-147.086385077045
2.74,45.7510217841528,29.4576547143408,13.033102920088,-3.30524521550435,-19.6261620101623,-35.867813638574,-52.1297857204535,-68.6780338651567,-85.0242343672484,-101.321326767398,-117.650949004449,-133.962191242012,-150.25991345478
2.75,43.2918820244576,26.9404605136306,10.454727831143,-5.94325873675276,-22.323338157905,-38.6233732021707,-54.943551656618,-71.5536584294563,-87.9603216840051,-104.316797073754,-120.705298114883,-137.075860315848,-153.433393923509
2.76,40.8327539804933,24.4232814424227,7.87638125471015,-8.58123065290481,-25.0204700453404,-41.3789082994533,-57.7572565699107,-74.4291915132908,-90.8963678727393,-107.312234473512,-123.759572513427,-140.189545468321,-156.606816346858
2.77,38.3736403002188,21.9061160455831,5.29806231156751,-11.2191603399432,-27.7175567931793,-44.1344188483665,-60.570898844146,-77.3046334731215,-93.8323730835769,-110.307637206059,-126.813771518209,-143.303249298701,-159.780170114119
2.78,35.9145438667914,19.3889630181436,2.7197700749265,-13.8570472086482,-30.4145975122415,-46.8899046978538,-63.3844764473066,-80.1799848617564,-96.7683374778305,-113.303003451032,-129.867894623123,-146.416974053698,-162.953444210921
2.79,33.4554677903903,16.8718212204756,0.141503575137791,-16.4948907069635,-33.111591305449,-49.6453656251522,-66.1979868681501,-83.0552464280685,-99.7042612193729,-116.298331335073,-132.921941503438,-149.530721599502,-166.126627295963
2.8,30.9964153983002,14.3546896930012,-2.43673819520255,-19.132690322253,-35.8085372699321,-52.4008013332004,-69.0114270477537,-85.9304191153245,-102.640144464682,-119.29361893892,-135.975912020394,-152.644493396823,-169.299707783318
2.81,28.5373902232709,11.8375676703371,-5.01495627576289,-21.7704455834382,-38.5054344992434,-55.1562114481592,-71.8247933058459,-88.8055040580213,-105.575987351462,-122.28886430476,-139.029806224756,-155.758290479426,-172.472673929741
2.82,26.0783959901759,9.32045459477089,-7.59315173261739,-24.4081560630005,-41.2022820856721,-57.9115955170564,-74.6380812618369,-91.6805025771076,-108.511789985718,-125.284065443789,-142.083624359262,-158.872113436625,-175.645513926347
2.83,23.61943660101,6.80335012896643,-10.1713256520398,-27.0458213788402,-43.899079122654,-60.6669530055663,-77.4512857504048,-94.5554161734822,-111.447552427196,-128.279220343868,-145.137366859922,-161.985962400248,-178.818215993975
2.84,21.1605161182723,4.28625416779735,-12.7494791339723,-29.6834411959711,-46.595824707271,-63.4222832959301,-80.264400731566,-97.4302465196433,-114.383274673047,-131.274326977218,-148.191034356159,-165.099837036554,178.009231518531
2.85,18.7016387468017,1.76916684921222,-15.3276132851933,-32.3210152280462,-49.2925179428316,-66.1775856850243,-83.0774191951509,-100.304995449374,-117.318956639623,-134.269383308017,-151.244627669734,-168.213736543593,174.836840033919
2.86,16.2428088141349,-0.747911435965855,-17.9057292122124,-34.958543238697,-51.9891579415253,-68.9328593825944,-85.8903330596273,-103.179664945337,-120.25459814226,-137.264387299831,-154.298147812461,-171.327659654485,171.664620644871
2.87,13.7840307494785,-3.26498003539835,-20.4838280139204,-37.5960250426785,-54.6857438271428,-71.6881035096461,-88.7031330652392,-106.054257124463,-123.190198872958,-140.25933692272,-157.351595982686,-174.44160464709,168.492584011992
2.88,11.32530906139,-5.78203802783483,-23.0619107740271,-40.2334605068047,-57.3822747378534,-74.4433170970202,-91.5158086614441,-108.928774220995,-126.125758375801,-143.254230159933,-160.404973560534,-177.555569360512,165.320740262376
2.89,8.86664831428119,-8.29908421704697,-25.6399785533194,-42.8708495506701,-60.0787498290292,-77.1984990841424,-94.328347888662,-111.80321856708,-129.061276020015,-146.249065014024,-163.458282101919,179.330448781121,162.149098889726
2.9,6.40805310386404,-10.8161171271694,-28.2180323817755,-45.5081921471389,-62.7751682761083,-79.953648317971,-97.1407372543683,-114.677592570769,-131.996750970536,-149.243839512264,-166.51152333134,176.216452737214,158.977668657002
2.91,3.94952803167092,-13.3331349995221,-30.7960732505729,-48.1454883226034,-65.4715292774858,-82.7087635521324,-99.9529616035924,-117.55189869131,-134.932182155948,-152.238551711192,-169.564699133469,173.102445811202,155.806457502614
2.92,1.49107767879237,-15.8501357909751,-33.3741021040269,-50.7827381569909,-68.167832057422,-85.4638434462697,-102.765003983911,-120.426139411608,-137.867568233683,-155.233199700133,-172.617811543569,169.988431602675,152.635472451149
2.93,-0.967293421017285,-18.3671171739197,-35.9521198315021,-53.4199417835268,-70.8640758689582,-88.2188865655962,-105.576845505054,-123.300317207719,-140.802907552349,-158.227781603533,-175.670862736778,166.874413950808,149.464719529631
2.94,-3.42558080870722,-20.8840765378906,-38.5301272593371,-56.0570993882314,-73.5602599968272,-90.9738913806672,-108.388465193275,-126.174434515276,-143.738198111065,-161.222295581904,-178.723855016286,163.760396868855,146.294203690316
