"Freq [GHz]","mag(S(FloquetPort1:1,FloquetPort1:1)) [] - $varyingpermittivity='2'","mag(S(FloquetPort1:1,FloquetPort1:1)) [] - $varyingpermittivity='3'","mag(S(FloquetPort1:1,FloquetPort1:1)) [] - $varyingpermittivity='4'","mag(S(FloquetPort1:1,FloquetPort1:1)) [] - $varyingpermittivity='5'","mag(S(FloquetPort1:1,FloquetPort1:1)) [] - $varyingpermittivity='6'","mag(S(FloquetPort2:1,FloquetPort1:1)) [] - $varyingpermittivity='2'","mag(S(FloquetPort2:1,FloquetPort1:1)) [] - $varyingpermittivity='3'","mag(S(FloquetPort2:1,FloquetPort1:1)) [] - $varyingpermittivity='4'","mag(S(FloquetPort2:1,FloquetPort1:1)) [] - $varyingpermittivity='5'","mag(S(FloquetPort2:1,FloquetPort1:1)) [] - $varyingpermittivity='6'"
1.56,0.183078569985068,0.340926109951165,0.468047642395091,0.566550140842619,0.641600935657545,0.983098288054687,0.940090095394948,0.883703233233937,0.824027173713857,0.767032504202079
1.57,0.184097269527338,0.342548036048337,0.469883820354664,0.568341943015424,0.643217970310644,0.982908033811313,0.939500271223253,0.882728316726871,0.822792351676331,0.765676577421336
1.58,0.185113230328719,0.344161187272885,0.471704797930453,0.57011368626094,0.644812350914778,0.982717202569285,0.938910481828153,0.881756640500466,0.821565685992282,0.764334080297734
1.59,0.186126432081251,0.34576555270365,0.47351062084525,0.571865496863456,0.646384268832315,0.982525806330699,0.938320777795443,0.880788283542889,0.820347255360281,0.763005052538532
1.6,0.187136853924345,0.347361121621828,0.475301335031686,0.573597500384789,0.647933913007027,0.982333857272906,0.937731209580811,0.879823323891484,0.819137136661896,0.761689531742205
1.61,0.188144474443067,0.348947883508857,0.477076986611363,0.575309821633028,0.649461470001992,0.982141367751379,0.937141827500937,0.878861838650693,0.817935404998531,0.760387553502457
1.62,0.189149271668194,0.35052582804485,0.478837621874833,0.577002584633124,0.650967124036414,0.981948350302217,0.936552681724841,0.877903904009368,0.816742133727467,0.759099151508425
1.63,0.190151223078076,0.352094945107634,0.48058328726244,0.578675912599287,0.652451057021239,0.981754817644265,0.935963822265422,0.876949595257331,0.815557394497101,0.757824357641035
1.64,0.191150305602388,0.353655224772398,0.482314029346018,0.580329927909213,0.653913448593454,0.981560782680812,0.935375298971214,0.875998986801219,0.81438125728134,0.75656320206545
1.65,0.192146495627815,0.355206657312001,0.484029894811457,0.581964752080112,0.655354476148991,0.981366258500844,0.934787161518274,0.875052152179551,0.813213790413136,0.755315713319583
1.66,0.193139769005719,0.356749233197964,0.48573093044214,0.583580505746543,0.656774314874156,0.981171258379838,0.934199459402232,0.87410916407697,0.812055060617142,0.754081918398625
1.67,0.194130101061849,0.358282943102183,0.487417183103248,0.585177308640029,0.658173137775524,0.980975795780058,0.933612241930424,0.873170094337652,0.810905133041475,0.75286184283561
1.68,0.195117466608125,0.359807777899386,0.489088699726947,0.586755279570448,0.659551115708265,0.980779884350342,0.93302555821412,0.872235013977849,0.809764071288562,0.751655510777974
1.69,0.196101839956538,0.361323728670379,0.490745527298443,0.588314536409178,0.660908417402892,0.980583537925345,0.932439457160784,0.871303993197541,0.808631937445069,0.75046294506012
1.7,0.197083194935213,0.36283078670609,0.492387712842938,0.589855196073965,0.662245209490381,0.980386770524231,0.931853987466357,0.870377101391186,0.807508792110891,0.749284167272021
1.71,0.198061504906639,0.364328943512472,0.494015303413449,0.591377374515505,0.663561656525718,0.980189596348778,0.931269197607518,0.869454407157523,0.806394694427208,0.748119197823862
1.72,0.199036742788113,0.365818190816258,0.495628346079522,0.592881186705707,0.664857921009845,0.97999202978089,0.930685135833905,0.868535978308472,0.805289702103584,0.746968056006749
1.73,0.200008881074408,0.367298520571622,0.497226887916832,0.5943667466276,0.666134163410065,0.979794085379488,0.930101850160249,0.867621881877059,0.804193871444118,0.745830760049554
1.74,0.200977891862674,0.368769924967754,0.498810975997668,0.595834167266857,0.667390542178927,0.97959577787677,0.929519388358401,0.866712184124402,0.803107257372645,0.744707327171915
1.75,0.201943746879584,0.370232396437377,0.500380657382293,0.597283560604904,0.668627213771647,0.979397122173815,0.92893779794923,0.865806950545747,0.802029913456978,0.74359777363346
1.76,0.202906417510718,0.371685927666228,0.5019359791112,0.59871503761356,0.669844332662124,0.979198133335531,0.928357126194333,0.864906245875536,0.800961891932204,0.742502114779332
1.77,0.203865874832193,0.373130511603513,0.503476988198239,0.600128708251188,0.671042051357622,0.978998826584922,0.927777420087566,0.864010134091542,0.799903243723032,0.741420365082069
1.78,0.204822089644508,0.374566141473355,0.505003731624618,0.601524681460276,0.67222052041218,0.978799217296669,0.927198726346352,0.863118678418048,0.798854018465203,0.740352538179933
1.79,0.205775032508601,0.375992810787239,0.506516256333775,0.602903065166448,0.673379888438842,0.978599320990014,0.926621091402724,0.862231941328115,0.797814264525968,0.739298646911782
1.8,0.206724673784077,0.377410513357469,0.508014609227108,0.6042639662788,0.674520302120789,0.978399153320949,0.926044561394118,0.861349984544907,0.796784029023645,0.738258703348568
1.81,0.207670983669589,0.378819243311626,0.509498837160571,0.605607490691554,0.675641906221467,0.978198730073685,0.925469182153867,0.860472869042137,0.795763357846278,0.73723271882157
1.82,0.208613932245313,0.380218995108044,0.510968986942094,0.60693374328694,0.676744843593787,0.977998067151422,0.924894999201367,0.859600655043618,0.794752295669388,0.73622070394747
1.83,0.209553489517492,0.381609763552272,0.51242510532985,0.608242827939256,0.677829255188528,0.977797180566398,0.924322057731951,0.858733402021963,0.79375088597286,0.735222668650398
1.84,0.210489625464968,0.382991543814537,0.513867239031338,0.609534847520053,0.678895280062008,0.977596086429241,0.923750402606376,0.85787116869645,0.792759171056974,0.73423862218104
1.85,0.211422310087661,0.384364331448167,0.515295434703263,0.610809903904368,0.679943055383133,0.977394800937599,0.923180078339991,0.857014013030076,0.791777192057582,0.733268573132969
1.86,0.21235151345691,0.385728122408975,0.516709738952212,0.612068097977941,0.680972716439935,0.977193340364084,0.922611129091521,0.856161992225846,0.790804988960497,0.732312529456298
1.87,0.213277205767611,0.387082913075559,0.518110198336096,0.613309529645349,0.681984396645681,0.976991721043517,0.922043598651487,0.855315162722312,0.789842600615062,0.731370498468814
1.88,0.214199357392055,0.388428700270495,0.519496859366331,0.614534297838983,0.682978227544658,0.976789959359492,0.921477530430252,0.854473580188403,0.788890064746974,0.730442486864714
1.89,0.215117938935379,0.389765481282384,0.520869768510761,0.615742500528796,0.683954338817727,0.976588071730273,0.920912967445693,0.853637299517586,0.787947417970363,0.729528500721103
1.9,0.21603292129253,0.391093253888709,0.522228972197272,0.616934234732756,0.684912858287737,0.976386074594044,0.9203499523105,0.852806374821412,0.787014695799154,0.72862854550238
1.91,0.216944275706637,0.392412016379447,0.523574516818076,0.618109596527904,0.68585391192489,0.976183984393517,0.919788527219113,0.851980859422438,0.786091932657763,0.727742626062677
1.92,0.217851973828667,0.393721767581393,0.524906448734653,0.619268681061971,0.686777623852137,0.975981817559933,0.919228733934302,0.85116080584665,0.785179161891131,0.7268707466465
1.93,0.218755987778259,0.395022506883123,0.526224814283304,0.620411582565459,0.687684116350684,0.975779590496471,0.918670613773404,0.850346265815338,0.78427641577416,0.72601291088771
1.94,0.219656290205588,0.39631423426054,0.52752965978128,0.621538394364099,0.688573509865686,0.975577319561097,0.918114207594235,0.849537290236551,0.783383725520552,0.725169121807017
1.95,0.220552854354143,0.397596950302915,0.528821031533472,0.622649208891633,0.689445923012192,0.975375021048865,0.917559555780692,0.848733929196131,0.782501121291123,0.724339381808135
1.96,0.221445654124259,0.39887065623937,0.530098975839603,0.623744117702819,0.690301472581404,0.975172711173741,0.917006698228078,0.847936231948387,0.781628632201591,0.723523692672754
1.97,0.222334664137269,0.400135353965689,0.531363539001898,0.624823211486589,0.691140273547302,0.974970406049921,0.916455674328159,0.847144246906479,0.780766286329917,0.722722055554474
1.98,0.223219859800117,0.401391046071396,0.532614767333184,0.625886580079277,0.691962439073693,0.974768121672745,0.915906522954004,0.846358021632529,0.779914110723203,0.721934470971896
1.99,0.224101217370261,0.402637735866991,0.533852707165384,0.626934312477852,0.692768080521713,0.974565873899198,0.915359282444618,0.845577602827535,0.779072131404213,0.721160938800967
2,0.224978714020722,0.403875427411242,0.535077404858353,0.627966496853061,0.69355730745781,0.974363678428063,0.914813990589429,0.844803036321142,0.778240373377544,0.720401458266794
2.01,0.225852327905084,0.405104125538445,0.536288906809015,0.628983220562419,0.694330227662263,0.974161550779759,0.914270684612643,0.844034367061314,0.777418860635499,0.719656027935035
2.02,0.226722038222286,0.406323835885528,0.537487259460752,0.629984570162968,0.695086947138206,0.973959506275912,0.913729401157529,0.843271639103955,0.776607616163695,0.718924645703046
2.03,0.22758782528102,0.407534564918894,0.538672509312997,0.630970631423737,0.695827570121216,0.973757560018717,0.913190176270664,0.842514895602557,0.775806661946469,0.718207308790929
2.04,0.228449670563547,0.408736319960891,0.539844702930977,0.631941489337827,0.696552199089432,0.973555726870122,0.912653045386206,0.841764178797911,0.775016018972107,0.717504013732611
2.05,0.229307556788748,0.409929109215774,0.541003886955554,0.63289722813405,0.697260934774214,0.9733540214309,0.912118043310219,0.841019530007933,0.774235707237952,0.716814756367132
2.06,0.230161467974217,0.411112941795061,0.542150108113115,0.633837931288069,0.697953876171317,0.97315245801966,0.911585204205127,0.840280989617674,0.773465745755442,0.716139531830254
2.07,0.231011389497203,0.412287827742133,0.543283413225449,0.634763681532966,0.69863112055257,0.972951050651856,0.911054561574331,0.839548597069573,0.772706152555106,0.715478334546543
2.08,0.231857308154192,0.413453778055968,0.544403849219559,0.635674560869183,0.699292763478021,0.972749813018842,0.910526148247079,0.838822390853955,0.771956944691602,0.714831158222056
2.09,0.23269921221896,0.41461080471387,0.545511463137357,0.636570650573774,0.69993889880851,0.972548758467049,0.909999996363601,0.838102408499923,0.771218138248796,0.714197995837766
2.1,0.233537091498863,0.415758920693067,0.546606302145172,0.637452031208922,0.700569618718624,0.972347899977321,0.909476137360622,0.837388686566586,0.770489748344973,0.713578839643849
2.11,0.234370937389187,0.416898139991053,0.547688413543026,0.63831878262967,0.701185013709999,0.972147250144507,0.908954601957274,0.836681260634774,0.769771789138201,0.712973681154953
2.12,0.235200742925349,0.418028477644524,0.54875784477361,0.639170983990811,0.701785172624874,0.971946821157336,0.908435420141499,0.83598016529922,0.769064273831918,0.712382511146567
2.13,0.236026502832749,0.419149949746803,0.549814643430905,0.640008713752912,0.702370182659872,0.971746624778668,0.907918621156993,0.835285434161296,0.76836721468076,0.7118053196526
2.14,0.236848213574079,0.420262573463602,0.550858857268396,0.640832049687419,0.702940129379913,0.971546672326173,0.907404233490766,0.834597099822343,0.767680622996715,0.711242095964282
2.15,0.237665873393877,0.421366367047001,0.551890534206795,0.641641068880821,0.703495096732181,0.971346974653506,0.906892284861383,0.833915193877624,0.767004509155611,0.71069282863047
2.16,0.238479482360157,0.42246134984753,0.552909722341262,0.642435847737831,0.704035167060082,0.971147542132054,0.906382802207947,0.833239746910984,0.766338882604031,0.71015750545948
2.17,0.239289042402886,0.423547542324199,0.553916469948,0.64321646198358,0.704560421117086,0.970948384633314,0.905875811679904,0.832570788490237,0.765683751866648,0.709636113522501
2.18,0.240094557349152,0.424624966052389,0.554910825490237,0.643982986664781,0.705070938080374,0.970749511511973,0.905371338627729,0.831908347163303,0.765039124554082,0.709128639158696
2.19,0.240896032954819,0.425693643729473,0.555892837623481,0.644735496149864,0.705566795564197,0.97055093158976,0.904869407594561,0.831252450455191,0.764405007371268,0.708635067982058
2.2,0.241693476932488,0.426753599178046,0.556862555200027,0.645474064128059,0.706048069632836,0.970352653140144,0.904370042308859,0.830603124865801,0.763781406126441,0.708155384890079
2.21,0.24248689897559,0.427804857346667,0.55782002727265,0.646198763607443,0.706514834813088,0.970154683873923,0.903873265678137,0.829960395868647,0.763168325740716,0.70768957407431
2.22,0.243276310778448,0.428847444308018,0.558765303097428,0.646909666911912,0.706967164106151,0.969957030925818,0.903379099783851,0.829324287910493,0.762565770258363,0.707237619032846
2.23,0.244061726052128,0.429881387254362,0.55969843213565,0.647606845677124,0.707405128998818,0.969759700842075,0.902887565877496,0.828694824411911,0.761973742857782,0.706799502584804
2.24,0.244843160535931,0.430906714490232,0.560619464054762,0.648290370845388,0.707828799473883,0.969562699569212,0.902398684377972,0.828072027768903,0.761392245863227,0.706375206886815
2.25,0.245620632004372,0.431923455422253,0.561528448728294,0.648960312659525,0.708238244019637,0.969366032443914,0.901912474870291,0.82745591935546,0.760821280757327,0.705964713451567
2.26,0.246394160269508,0.432931640546039,0.562425436234729,0.649616740655717,0.70863352963837,0.96916970418418,0.901428956105665,0.82684651952722,0.760260848194427,0.705568003168429
2.27,0.247163767178471,0.433931301430072,0.563310476855281,0.650259723655364,0.709014721853763,0.968973718881775,0.900948146003049,0.826243847626138,0.75971094801479,0.70518505632617
2.28,0.247929476606086,0.434922470696538,0.564183621070517,0.650889329755968,0.70938188471708,0.968778079996034,0.900470061652169,0.825647921986312,0.759171579259694,0.704815852637776
