"Freq [GHz]","mag(S(FloquetPort1:1,FloquetPort1:1)) [] - $varyingpermittivity='2'","mag(S(FloquetPort1:1,FloquetPort1:1)) [] - $varyingpermittivity='3'","mag(S(FloquetPort1:1,FloquetPort1:1)) [] - $varyingpermittivity='4'","mag(S(FloquetPort1:1,FloquetPort1:1)) [] - $varyingpermittivity='5'","mag(S(FloquetPort1:1,FloquetPort1:1)) [] - $varyingpermittivity='6'","mag(S(FloquetPort1:1,FloquetPort1:1)) [] - $varyingpermittivity='7'","mag(S(FloquetPort1:1,FloquetPort1:1)) [] - $varyingpermittivity='8'","mag(S(FloquetPort1:1,FloquetPort1:1)) [] - $varyingpermittivity='9'","mag(S(FloquetPort1:1,FloquetPort1:1)) [] - $varyingpermittivity='10'","mag(S(FloquetPort1:1,FloquetPort2:1)) [] - $varyingpermittivity='2'","mag(S(FloquetPort1:1,FloquetPort2:1)) [] - $varyingpermittivity='3'","mag(S(FloquetPort1:1,FloquetPort2:1)) [] - $varyingpermittivity='4'","mag(S(FloquetPort1:1,FloquetPort2:1)) [] - $varyingpermittivity='5'","mag(S(FloquetPort1:1,FloquetPort2:1)) [] - $varyingpermittivity='6'","mag(S(FloquetPort1:1,FloquetPort2:1)) [] - $varyingpermittivity='7'","mag(S(FloquetPort1:1,FloquetPort2:1)) [] - $varyingpermittivity='8'","mag(S(FloquetPort1:1,FloquetPort2:1)) [] - $varyingpermittivity='9'","mag(S(FloquetPort1:1,FloquetPort2:1)) [] - $varyingpermittivity='10'"
2.48,0.171492652076534,0.267937053567705,0.333475984289474,0.382329065567268,0.419903273146995,0.451844030799068,0.478120630126293,0.500040209715483,0.519693273672598,0.985188896444308,0.963436559637205,0.942758518341245,0.924026180752207,0.907568243786322,0.892096997995384,0.87829417046203,0.866002090657791,0.854353004693764
2.49,0.171549672815996,0.267925393108213,0.333502074672294,0.382272912955675,0.419892578312728,0.45187622125138,0.478055270492936,0.500028675401318,0.519753384994398,0.985177282175275,0.963439730530546,0.94274933056484,0.924049436484367,0.907573499049265,0.892080671056947,0.878329751689936,0.866008791927263,0.854316398866295
2.5,0.171608830935591,0.267914186679397,0.333528398549155,0.382213891968937,0.419886799781678,0.451905982739055,0.477983791441019,0.500019582542124,0.519813554700723,0.985165133092796,0.963442778550331,0.942740051673126,0.924073876861313,0.907576483557971,0.892065570333431,0.878368655153772,0.866014095261744,0.85427973581311
2.51,0.17167003515527,0.267903562894846,0.333554783900462,0.382152413560392,0.419886134740784,0.451932855823068,0.477906901150576,0.500013156133607,0.519872673924479,0.985152481193775,0.963445668652654,0.942730742593997,0.924099331374318,0.90757709926273,0.89205192991795,0.87841049383521,0.866017870136739,0.854243689689364
2.52,0.171733185658967,0.267893653418711,0.33358105310026,0.382088926464474,0.419890727642387,0.451956401557044,0.477825402434587,0.500009580600535,0.519929608193136,0.985139363402817,0.963448364881633,0.942721466410595,0.924125613904426,0.90757527235746,0.892039973766153,0.878454829477336,0.866020008901641,0.854208951476317
2.53,0.171798174197405,0.267884592324327,0.333607024086524,0.382023914669145,0.419900666955187,0.451976207942831,0.477740184691349,0.500008995571202,0.519983217200636,0.985125821594765,0.963450830536466,0.942712287941285,0.924152523768029,0.907570954949333,0.892029912377194,0.878501177046409,0.866020429233255,0.854176217044465
2.54,0.171864884228987,0.267876515419247,0.333632511599907,0.381957894482737,0.419915982441234,0.451991896248206,0.477652214338815,0.500011492313829,0.520032375358341,0.985111902574311,0.963453028348823,0.942703273291611,0.924179846931691,0.907564126491936,0.892021939529006,0.878549010011182,0.86601907623283,0.854146174660354
2.55,0.171933191100147,0.267869559539825,0.333657328483591,0.381891411210121,0.419936643006146,0.452003127095604,0.477562523809815,0.50001711091474,0.520075992773075,0.985097658009223,0.963454920669926,0.942694489380987,0.924207357390993,0.907554794956138,0.892016229113906,0.878597766393029,0.866015924120241,0.854119492140625
2.56,0.172002962266402,0.267863861818704,0.333681287036296,0.381825035457183,0.419962555165044,0.452009606230984,0.477472199211258,0.500025838266906,0.520113036288834,0.985083144313735,0.96345646966655,0.942686003447119,0.924234818705982,0.907542997714867,0.892012932121279,0.878646855527131,0.866010977483902,0.854096803869664
2.57,0.172074057555232,0.26785955892876,0.333704200409858,0.38175935908647,0.419993562161318,0.452011089883561,0.47738236677427,0.500037606924682,0.520142550224605,0.985068422478667,0.963457637525124,0.942677882531398,0.924261985684363,0.907528802120332,0.892012173814097,0.878695665462341,0.866004272051502,0.854078697906901
2.58,0.172146329471755,0.267856786307257,0.333725884042287,0.381694990850582,0.420029443769399,0.452007389630221,0.477294178245556,0.500052294866671,0.520163676443503,0.985053557844982,0.963458386663022,0.942670192948826,0.924288606201596,0.907512305754979,0.892014051145575,0.878743570915151,0.865995874953517,0.854065703415914
2.59,0.172219623547981,0.267855677364086,0.333746157116716,0.381632551733339,0.42006991680616,0.451998376683013,0.477208795392484,0.500069726193623,0.520175673397399,0.985038619817528,0.963458679946086,0.942662999746288,0.924314423145378,0.90749363634051,0.892018630461082,0.878789941681819,0.865985884459036,0.854058278650072
2.6,0.172293778736248,0.267856362678147,0.333764844036213,0.381572670031964,0.420114636368515,0.451983985524019,0.477127373815225,0.500089672772618,0.520177933805447,0.985023681515859,0.963458480911313,0.942656366153199,0.924339176470505,0.907472951292692,0.892025945528677,0.878834151402181,0.86597442917196,0.854056799728233
2.61,0.172368627847191,0.267858969185989,0.333781775904086,0.381515976216455,0.42016319780721,0.451964216819254,0.477051046278244,0.500111856822623,0.520170000643257,0.98500881935916,0.963457753993618,0.942650353028731,0.9243626053483,0.907450436913335,0.892035995939174,0.878875586559389,0.865961666684129,0.854061550429103
2.62,0.172443998032378,0.267863619366972,0.333796791999016,0.381463097604928,0.420215139438785,0.451939139551711,0.476980905790041,0.500135954420163,0.520151581140917,0.984994112582473,0.963456464755497,0.94264501831001,0.924384450393567,0.907426307214808,0.892048745913505,0.878913655591912,0.865947781690981,0.854072713224155
2.63,0.172519711311448,0.267870430429224,0.333809741234126,0.381414652896059,0.420269945989307,0.451908892323303,0.476917988673947,0.500161599887649,0.520122558511412,0.98497964268158,0.963454580118381,0.942640416465857,0.924404455950618,0.907400802376529,0.892064123551336,0.878947797987778,0.865932983584812,0.854090361756466
2.64,0.17259558514331,0.267879513500775,0.333820483588968,0.381371246601769,0.420327052754771,0.451873683785969,0.476863257883497,0.500188391011128,0.520083001155488,0.984965492784139,0.963452068594389,0.942636597960698,0.924422372418779,0.907374186837336,0.892082020550383,0.87897749322654,0.86591750354955,0.85411445495663
2.65,0.17267143304062,0.267890972830214,0.333828891503362,0.381333463424988,0.420385850454178,0.451833792173437,0.476817586822993,0.500215895019067,0.520033169113986,0.984951746944883,0.963448900517195,0.942633608733287,0.924437958596792,0.907346747032035,0.89210229242066,0.879002269431835,0.86590159119049,0.854144832966949
2.66,0.172747065226418,0.267904905001271,0.33383485122202,0.381301862628785,0.42044569074228,0.451789563916944,0.476781743937079,0.500243655239696,0.519973517564044,0.98493848936294,0.963445048270645,0.942631489695041,0.924450984024848,0.907318788785103,0.892124759212014,0.879021711596942,0.865885510741052,0.854181215021589
2.67,0.17282228933144,0.267921398165688,0.333838264079042,0.381276972444248,0.420505892339989,0.45174141134024,0.476756378332023,0.500271198341513,0.519904697181514,0.984925803519616,0.96344048651375,0.942630276252705,0.924461231302238,0.907290634379139,0.892149206766747,0.879035469247452,0.865869536897088,0.854223199403392
2.68,0.172896911130219,0.267940531298719,0.333839047711525,0.381259284565366,0.420565747731612,0.451689809441379,0.476742006685772,0.500298042050084,0.519827551219347,0.98491377123532,0.963435192400665,0.942629997859788,0.924468498358476,0.907262619320382,0.892175388501922,0.879043263409138,0.865853950337262,0.854270265567724
2.69,0.172970735313689,0.267962373481536,0.333837137191849,0.381249248779736,0.420624530369449,0.451635291780802,0.476739001693509,0.500323703224533,0.51974310918174,0.984902471644558,0.963429145794239,0.942630677601677,0.924472600655517,0.907235088828189,0.892203027718176,0.879044892755396,0.865839032995084,0.85432177849037
2.7,0.173043566295561,0.267986983214791,0.333832486068546,0.381247267784241,0.420681502318218,0.451578445506882,0.476747582280265,0.500347706169137,0.519652577008164,0.984891980088355,0.963422329471726,0.942632331818311,0.924473373298865,0.907208394080029,0.892231820423482,0.879040238817127,0.865825063154571,0.854376995260177
2.71,0.173115209049316,0.268014407767461,0.333825067306108,0.381253692234937,0.420735922264147,0.451519905561227,0.476767805792236,0.500369591049522,0.519557323721948,0.984882366923814,0.963414729321236,0.942634969768989,0.924470673035896,0.907182888247882,0.892261438651455,0.879029270148664,0.865812310446855,0.854435073898504
2.72,0.173185469972183,0.268044682565034,0.333814874114615,0.381268816080185,0.42078705380682,0.451460348116463,0.476799562353799,0.500388922279047,0.519458864546653,0.984873696250894,0.96340633452755,0.942638593342877,0.92446438012024,0.90715892236628,0.89229153424449,0.879012045356074,0.865801030829488,0.854495084346636
2.73,0.173254157772014,0.268077830620969,0.33380192066066,0.381292872225654,0.420834173945902,0.451400483308821,0.47684257154821,0.500405296739245,0.519358840551961,0.984866024556968,0.963397137745892,0.942643196818978,0.924454400022164,0.907136841076228,0.892321743062382,0.878988714908827,0.865791461633175,0.854556021520007
2.74,0.17332108437247,0.268113862015276,0.333786242651694,0.381326028579152,0.420876581670053,0.451341047336444,0.476896381546835,0.500418351698562,0.519258994960118,0.984859399280126,0.963387135262349,0.942648766678578,0.924440664965998,0.907116978293,0.89235168956716,0.878959521672102,0.865783816762793,0.854616820284635
2.75,0.173386065831486,0.268152773423862,0.333767897786638,0.381368384522256,0.420913606551633,0.451282794002004,0.476960370775083,0.500427772296137,0.519161146324743,0.984853857292711,0.963376327139592,0.942655281473028,0.924423135277172,0.907099652849352,0.892380991724794,0.878924800114663,0.865778282139946,0.85467637216761
2.76,0.17344892326747,0.268194547702221,0.333746966066372,0.381419967854494,0.420944617248468,0.451226485784715,0.477033752163542,0.50043329846189,0.519067158884972,0.984849423307063,0.963364717346694,0.942662711749027,0.924401800523074,0.907085164168661,0.892409266154352,0.878884974166062,0.865775011473649,0.854733543570309
2.77,0.173509483787218,0.268239153526806,0.333723549958517,0.381480732254238,0.420969029812949,0.451172884532346,0.477115579990876,0.500434731150546,0.518978910497505,0.984846108205931,0.963352313871787,0.942671020033134,0.924376680433888,0.907073788025344,0.892436133445186,0.878840553716411,0.865774122443476,0.854787195211359
2.78,0.173567581409071,0.268286545097317,0.333697774411739,0.381550555298562,0.420986315709308,0.451122741868285,0.477204759281687,0.50043193777532,0.518898258653339,0.98484390730068,0.963339128816482,0.942680160876658,0.924347825591666,0.907065772452053,0.892461223552919,0.878792129771978,0.865775693375702,0.854836202487105
2.79,0.173623057974344,0.268336661902899,0.333669786715713,0.381629237081937,0.420996009441915,0.451076789412161,0.477300057678559,0.500424856736585,0.518827005189802,0.984842798520868,0.963325178470964,0.942690080961261,0.924315317878181,0.90706133385496,0.892484181175688,0.878740368299883,0.865779760487978,0.85487947640148
2.8,0.173675764039629,0.268389428555062,0.333639756203679,0.381716499470921,0.42099771570103,0.451035728915107,0.477400119664036,0.500413500951614,0.518766860405382,0.984842740539481,0.963310483368801,0.942700719265104,0.924279270674515,0.907060653399618,0.892504671003223,0.878686002814923,0.865786315771186,0.854915984685889
2.81,0.173725559742132,0.268444754689942,0.333607873795459,0.381811986028667,0.420991115937515,0.451000222412515,0.47750348296605,0.50039796030329,0.518719407367706,0.984843670838671,0.9632950683206,0.942712007288445,0.924239828807912,0.907063873730553,0.892522382723232,0.878629825780669,0.865795305569036,0.854944772704
2.82,0.173772315629739,0.268502534942241,0.333574351379612,0.38191526263928,0.420975974284474,0.450970882498211,0.477608596940594,0.500378402938044,0.518686067266027,0.984845503721551,0.963278962425719,0.942723869336921,0.924197168243988,0.90707109608768,0.892537035662308,0.878572678915164,0.865806629906283,0.854964983717264
2.83,0.173815913447172,0.268562648992994,0.33353942103426,0.382025818857609,0.420952142751648,0.450948262824474,0.47771384268898,0.500355075356077,0.518668066691794,0.984848128276218,0.963262199061382,0.942736222859639,0.924151495525122,0.907082377881976,0.892548382932321,0.878515442508407,0.865820142605305,0.854975878075556
2.84,0.173856246869116,0.268624961692994,0.333503334086921,0.382143070005021,0.420919565627354,0.450932848932398,0.477817554634843,0.500328301249665,0.518666407728231,0.98485140629893,0.963244815848616,0.942748978838782,0.924103046958397,0.907097730791375,0.892556214948263,0.878459023874178,0.865835652218256,0.854976850894335
2.85,0.173893222170898,0.268689323263478,0.333466360014449,0.382266360025932,0.42087828303276,0.450925049516808,0.477918043259012,0.500298479057817,0.518681841688444,0.984855170184036,0.963226854594632,0.94276204222583,0.924052087559107,0.907117119435651,0.892560362179744,0.878404345072309,0.865852923788264,0.854967447785915
2.86,0.17392675882688,0.268755569575325,0.333428785184898,0.382394965113442,0.420828433584122,0.450925188229379,0.478013618669061,0.500266078217453,0.518714847260055,0.984859220788992,0.963208361211276,0.942775312419226,0.923998909758463,0.907140460685951,0.892560696996136,0.878352330049102,0.865871681437997,0.854947378228315
2.87,0.173956790026417,0.268823522507746,0.333390911443787,0.382528098105255,0.420770256129938,0.450933496122968,0.478102614665526,0.500231634102252,0.518765613694569,0.984863325283578,0.963189385609429,0.942788683776752,0.923943831886287,0.907167623660715,0.892557134464698,0.878303891352984,0.865891611767843,0.854916526180912
2.88,0.173983263096857,0.268892990387071,0.33335305454786,0.38266491364319,0.420704090541735,0.450950104839298,0.478183412958662,0.500195741650183,0.518834029526342,0.984867214993133,0.963169981569298,0.942802046155164,0.923887196441912,0.907198430454813,0.892549631962035,0.878259916589707,0.865912368028784,0.854874957591921
2.89,0.174006139822726,0.268963768505899,0.333315542449938,0.382804514081048,0.420630377548957,0.45097504064126,0.478254467188593,0.500159047689276,0.518919677127067,0.984870583246436,0.963150206586688,0.942815285468573,0.923829368168439,0.90723265764281,0.892538187462094,0.87822125478613,0.865933575017147,0.854822924488185
2.9,0.174025396649897,0.269035639722497,0.333278713438957,0.38294595611644,0.420549657620068,0.45100821939007,0.478314326407745,0.500122241978148,0.519021833207152,0.984873083239596,0.963130121695524,0.942828284255888,0.923770731947131,0.907270038590439,0.892522836368525,0.87818870283406,0.865954834619875,0.854760865392465
2.91,0.174041024763168,0.269108375139906,0.333242914139658,0.383088258112445,0.420462568903179,0.451049442566367,0.478361657697364,0.500086046983138,0.519139475176761,0.984874325928098,0.963109791266979,0.942840922246672,0.923711690530351,0.907310266600289,0.892503646765832,0.878162992185554,0.865975731920077,0.854689401876643
2.92,0.174053030025274,0.269181734863847,0.333208497376725,0.383230408064859,0.420369844250047,0.451098394432907,0.47839526760946,0.500051206417458,0.519271293088494,0.984873877959887,0.963089282785764,0.942853076913771,0.923652662132513,0.907352998908765,0.892480712972162,0.878144775968624,0.865995841753548,0.854609331129953
2.93,0.174061432764937,0.269255468838008,0.333175819908402,0.383371372160348,0.42027230735701,0.45115464043476,0.478414122151013,0.500018472569525,0.519415706711972,0.984871259663141,0.963068666604226,0.942864623999945,0.923594077899185,0.907397861541132,0.892454147287007,0.878134616687383,0.866014735588062,0.854521614498531
2.94,0.174066267401072,0.269329317754894,0.33314524003481,0.383510103860256,0.420170868065031,0.451217626930635,0.478417365058128,0.49998859244759,0.519570887147157,0.98486594310309,0.963048015675078,0.94287543800477,0.923536379275075,0.907444455020232,0.892424069839417,0.878132974663435,0.86603198857879,0.854427362034807
2.95,0.174067581889711,0.269403014039911,0.333117115086297,0.383645553434382,0.420066516868486,0.451286682345955,0.478404334143108,0.499962292765927,0.519734782275275,0.98485735022289,0.96302740526375,0.942885392617214,0.923480015291372,0.907492360912123,0.892390596456545,0.878140197365709,0.866047186635447,0.854327813181431
2.96,0.174065436979562,0.269476282905877,0.333091798797186,0.383776677858804,0.419960318688454,0.451361019834397,0.47837457553623,0.499940263794366,0.519905145277357,0.9848448510843,0.96300691264139,0.942894361078174,0.923425439792684,0.907541149178447,0.892353824488484,0.878156509764081,0.866059933320159,0.854224313802951
2.97,0.174059905261399,0.269548843474635,0.333069638570335,0.383902450982239,0.41985340597097,0.45143974152955,0.478327855685222,0.499923142087814,0.520079565421594,0.984827762224416,0.962986616759798,0.942902216456623,0.9233731086228,0.907590386290902,0.892313816543376,0.878182005828096,0.866069856379825,0.854118289868292
2.98,0.174051069995588,0.269620409961954,0.333050972637805,0.384021873856524,0.419746971174023,0.451521844461857,0.478264171018071,0.499911492105904,0.520255500329682,0.984805345145318,0.962966597909612,0.942908831822019,0.923323476787054,0.907639644047852,0.892270582106675,0.878216641275817,0.866076613703282,0.854011218176818
2.99,0.174039023701058,0.269690692921351,0.33303612712294,0.384133985119029,0.419642258708885,0.451606228207892,0.478183755217601,0.499905786725094,0.520430308974486,0.984776804953926,0.962946937363282,0.942914080295067,0.923276995607702,0.907688509016811,0.892224057040204,0.878260227659578,0.866079898482181,0.853904594609513
3,0.174023866487854,0.269759400541988,0.333025413008995,0.384237871308264,0.419540556401833,0.451691704329024,0.47808708409834,0.499906386636653,0.520601284730301,0.984741289169754,0.962927717004317,0.942917834958173,0.923234109885806,0.907736592509606,0.892174080980385,0.878312427855077,0.866079443345558,0.853799900473455
3.01,0.173998529301124,0.269826239995226,0.33302022632365,0.38432953279436,0.419443099992648,0.451785967176588,0.477980895870977,0.499913240463983,0.520777084516149,0.984745959646742,0.96290901894466,0.942921227888187,0.923192202494879,0.907782689319704,0.892118046554207,0.878376331649787,0.866063326162071,0.853683808237179
3.02,0.173968420604544,0.269890918823967,0.333018556608157,0.384411862300608,0.419351127501035,0.45187798799848,0.477859913560993,0.499926910902029,0.520938083403917,0.984751347014228,0.962890925131878,0.942922725810529,0.923155615411269,0.907825520610785,0.892066692515202,0.878445415911759,0.866048123416385,0.85358101555864
3.03,0.17393378296553,0.269953146368379,0.333020870703526,0.384484023164911,0.419265955296048,0.451967011635983,0.477725146757796,0.499947679653644,0.521082512689186,0.98475744546239,0.962873516948125,0.94292231070645,0.92312439578712,0.90786475284483,0.89201956960002,0.878519811564761,0.866032561542008,0.853491292937611
3.04,0.173894855870716,0.27001263522113,0.333027560888177,0.384545202729486,0.419188861623104,0.452052243281161,0.477578026857472,0.499975669194668,0.521208655090666,0.98476424612683,0.962856874802835,0.942919970891118,0.923098614881397,0.907900005280587,0.891976367526872,0.878599354301378,0.86601561427724,0.853414668276499
3.05,0.173851873284434,0.270069102704826,0.333038947350426,0.38459463391308,0.419121076912359,0.452132863021782,0.477420351862705,0.500010848437641,0.521314884188627,0.984771737128476,0.962841077721263,0.942915701395337,0.923078358609092,0.907930863924397,0.89193690032592,0.878683607005853,0.865996490604015,0.85335135982901
3.06,0.173805061435998,0.270122272363906,0.333055280746826,0.384631614487302,0.419063773401943,0.452208040776724,0.4772542309739,0.500053039285228,0.521399704683559,0.984779903631424,0.962826202930868,0.942909504389091,0.923063718619509,0.907956895160749,0.891901090552328,0.878771884934268,0.86597462100664,0.85330171107792
3.07,0.173754636935206,0.270171875462883,0.333076744828822,0.384655524048474,0.419018054230658,0.452276951497385,0.477082029484702,0.500101924072972,0.521461792813154,0.984788727917866,0.962812325447902,0.942901389634238,0.92305478396427,0.90797765893227,0.891868952706186,0.878863283207112,0.865949642303495,0.853266128591306
3.08,0.173700805319449,0.270217652482495,0.333103459122492,0.384665838685119,0.418984942177304,0.452338790496994,0.476906314467479,0.500157053900382,0.521500036183132,0.984798189479167,0.962799517666197,0.942891374953387,0.923051633406872,0.90799272134754,0.891840576175592,0.878956706178421,0.865921381300572,0.85324502379004
3.09,0.173643760132743,0.270259354605011,0.333135481648334,0.384662143351666,0.418965368242727,0.45239278875657,0.476729801695999,0.500217857847203,0.521513572194942,0.984808265122147,0.962787848950579,0.942879486701852,0.923054328417142,0.908001666604373,0.891816108006497,0.879050898255877,0.865889837509298,0.853238759437913
3.1,0.173583682625104,0.270296745179778,0.333172811670172,0.384644141970859,0.418960160285334,0.452438228043909,0.476555304206374,0.500283653067941,0.521501824195315,0.984818929089529,0.962777385237036,0.942865760229678,0.92306290688563,0.908004108126006,0.891795735786276,0.879144475756635,0.865855165162771,0.853247601542873
3.11,0.173520742138442,0.27032960115986,0.333215392464217,0.384611665300614,0.418970031930633,0.452474455671093,0.476385682846118,0.500353655752087,0.521464534433481,0.98483015319351,0.962768188641989,0.942850240320861,0.923077377585062,0.907999698817989,0.891779670908424,0.87923595939359,0.865817654754765,0.853271677235795
3.12,0.173455097212188,0.270357714500595,0.333263114101274,0.384564676615351,0.418995571979897,0.452500898706814,0.476223799107631,0.50042699292995,0.521401792895572,0.984841906961371,0.962760317082849,0.942832981597303,0.92309771539835,0.907988140364442,0.891768132464017,0.879323806996219,0.865777714314901,0.853310939073955
3.13,0.173386897399107,0.270380893510841,0.33331581623679,0.3845032752667,0.419037234542239,0.452517077453027,0.476072470489021,0.500502715094522,0.521314061095932,0.984854157792006,0.962753823912132,0.942814048875491,0.923123857325395,0.907969191493709,0.891761331982317,0.879406446079007,0.865735850621605,0.853365136101025
3.14,0.173316285731708,0.270398964147736,0.333373290905212,0.384427698203528,0.419095330108011,0.452522617991293,0.475934428574088,0.500579809598272,0.521202189944561,0.984866871122234,0.962748757567289,0.942793517464536,0.92315569927402,0.907942675155203,0.891759459218845,0.879482305879468,0.86569265054192,0.853433791884476
3.15,0.17324340172664,0.270411771245975,0.333435285316618,0.384338319546064,0.4191700177699,0.452517263603208,0.475812279976387,0.500657214770317,0.521067430880313,0.984880010601748,0.962745161238431,0.942771473394961,0.923193093633816,0.907908484561427,0.891762669164717,0.879549848497343,0.865648762674371,0.853516189645115
3.16,0.173168384763877,0.270419179672774,0.333501504655123,0.384235648322952,0.419261298781485,0.452500884871822,0.475708470250959,0.500733834684158,0.520911439561376,0.984893538275534,0.962743072556005,0.942748013568481,0.923235847625488,0.907866588061528,0.891771070426512,0.879607598777597,0.865604879457779,0.853611364491616
3.17,0.173091377635858,0.270421075400035,0.333571614879882,0.384120324492982,0.41936901162209,0.452473488277162,0.475625250842666,0.500808554489217,0.520736271536851,0.984907414772597,0.962742523300481,0.942723245820029,0.923283722412412,0.907817032825368,0.891784715101644,0.879654172593052,0.865561719895565,0.853718102675195
3.18,0.173012530034822,0.270417366485579,0.333645245530776,0.383993113384684,0.419492828711946,0.452435223109085,0.475564649112712,0.500880256201139,0.520544369483614,0.984921599499832,0.96274353913587,0.942697288884289,0.923336432955608,0.907759947329685,0.891803590250262,0.879688303198816,0.8655200130316,0.853834947685339
3.19,0.172932001739357,0.270407983955798,0.333721992542028,0.383854898696498,0.419632254893877,0.45238638653481,0.475528441465267,0.500947834826515,0.520338541777084,0.98493605083987,0.962746139369046,0.942670272260212,0.923393648588106,0.907695542650473,0.8918276110413,0.879708865350618,0.865480482300262,0.853960212916449
3.2,0.172849965275841,0.270392882582594,0.333801421067962,0.383706674207707,0.419786627767602,0.452327426676417,0.475518129583927,0.501010214677812,0.520121932367936,0.984950726351764,0.962750336736496,0.942642335968178,0.923454994279818,0.907624112578008,0.891856615627363,0.879714896903424,0.865443830860105,0.854092000547004
3.21,0.172766607866664,0.270372041548097,0.333883068326052,0.383549534355525,0.419955119931281,0.452258943575352,0.475534919782934,0.501066365714388,0.519897982152782,0.984965582973377,0.962756137220095,0.942613630195723,0.923520052559428,0.907546032582849,0.891890361780757,0.879705617635553,0.865410728007431,0.854228226187403
3.22,0.17268213253117,0.270345464991339,0.333966446463104,0.383384663836575,0.42013674315284,0.452181687946176,0.475579705479706,0.501115319726166,0.519670382248354,0.98498057722437,0.962763539893472,0.942584314829122,0.923588366055556,0.907461757672588,0.891928525301136,0.879680445076979,0.865381796753306,0.854366648770295
3.23,0.172596758271102,0.270313182431758,0.334051045451035,0.383213326391503,0.420330354461777,0.452096557650011,0.475653052802716,0.501156186158459,0.519443019798308,0.984995665408686,0.962772536800148,0.942554558869425,0.923659440615499,0.907371819189815,0.891970700183807,0.879639007158588,0.865357602635015,0.854504905078504
3.24,0.172510719342233,0.270275249065259,0.334136336019084,0.383036852929702,0.420534664121253,0.452004591849017,0.47575518936077,0.501188167360398,0.51921991715181,0.98501080381551,0.962783112864832,0.942524539732917,0.923732748956176,0.90727682061173,0.892016400516901,0.879581151541252,0.865338643820858,0.854640548231646
3.25,0.172424263679907,0.270231745929339,0.334221772629555,0.382856629147226,0.420748245411001,0.451906962836059,0.475885996215108,0.501210573026103,0.519005165446592,0.985025948917649,0.96279524583867,0.942494442437363,0.923807734798625,0.907177432420879,0.892065064055191,0.879506951529161,0.865325342555387,0.854771089384558
3.26,0.172337650601414,0.270182779934679,0.334306796504182,0.382674082785176,0.420969546124444,0.451804965568002,0.476045003113025,0.501222833588065,0.51880285379967,0.985041057566391,0.962808906279479,0.942464458676711,0.923883817434338,0.907074386124528,0.892116057398541,0.879416708519995,0.865318037980863,0.854894041830312
3.27,0.172251147947582,0.270128483761508,0.334390838707996,0.382490670668347,0.421196901658915,0.451700004966077,0.476231387059294,0.501224512316728,0.518616995451293,0.985056087181869,0.962824057567573,0.942434785788317,0.923960396669184,0.906968467506977,0.892168682683615,0.879310950994174,0.865316980359786,0.855006966649727
3.28,0.172165028847334,0.270069015619925,0.334473323297141,0.382307865655159,0.421428549556266,0.451593581081871,0.476443974317848,0.501215315879994,0.518451452317713,0.985070995938069,0.962840655957718,0.942405625617996,0.9240368580882,0.906860509205235,0.892222185679276,0.879190430095414,0.865322326712689,0.855107519010034
3.29,0.172079568292396,0.270004558874331,0.334553670536343,0.382127143620023,0.421662645332713,0.451487272262022,0.476681245949289,0.501195103121619,0.518309859483624,0.985085742941624,0.962858650667467,0.942377183289475,0.924112578582821,0.906751382702632,0.892275765158204,0.879056111903989,0.86533413787538,0.855193494189478
3.3,0.1719950396973,0.269935321532977,0.334631300190741,0.381949970578765,0.421897279421619,0.451382716478081,0.476941346997969,0.501163891829009,0.518195551204176,0.985100288403612,0.962877984002136,0.942349665886027,0.924186932080443,0.906641989838689,0.89232858340106,0.878909166551186,0.865352376969831,0.855262872394289
3.31,0.171911711595953,0.269861535604585,0.334705634895478,0.381777790056888,0.42213049504107,0.451281591019669,0.477222099443881,0.501121863278945,0.518111489989511,0.985114593803622,0.962898591516187,0.942323281053122,0.924259295415165,0.90653325393561,0.892379777674273,0.878750954367255,0.86537690927348,0.855313861441042
3.32,0.171829844594934,0.26978345632483,0.334776103604865,0.381612010789577,0.422360306789505,0.451185590778478,0.477521019027768,0.501069364374525,0.518060200312867,0.985128622045414,0.962920402210899,0.942298235532044,0.924329054277903,0.906426110642837,0.892428472509002,0.878583009294806,0.865407503462362,0.85534493640229
3.33,0.171749688669478,0.26970136125633,0.334842145120961,0.381453994831818,0.42258471976728,0.451096405377553,0.477835336041076,0.501006907217985,0.518043708418478,0.985142337603551,0.962943338767796,0.942274733635274,0.924395609183784,0.906321498601045,0.892473792597086,0.878407019834087,0.865443834194406,0.855354875357105
3.34,0.171671480854609,0.269615549266572,0.334903211699181,0.381305046147117,0.422801749019607,0.451015695424197,0.478162020144374,0.500935166001903,0.518063489610368,0.985155706660458,0.962967317817162,0.942252975675374,0.924458381394973,0.906220350025873,0.892514876110183,0.87822480781535,0.865485485990236,0.855342790451026
3.35,0.171595443353794,0.269526339388959,0.334958772725982,0.381166399734366,0.423009439096707,0.45094506818563,0.478497809237617,0.500854971144897,0.518120424280587,0.985168697233391,0.962992250240841,0.942233156359762,0.924516818737826,0.906123581309621,0.892550888241004,0.878038305316118,0.865531958359844,0.855308153551094
3.36,0.171521782062448,0.269434069572827,0.335008318460802,0.381039211344735,0.423205883529975,0.450886053004001,0.478839242352535,0.500767300646758,0.518214763788452,0.985181279290917,0.963018041508178,0.942215463164477,0.924570401254346,0.906032083736202,0.892581034760794,0.877849530057439,0.865582672114588,0.85525081588002
