"Freq [GHz]","dB(S(1,1)) []","dB(S(1,2)) []"
4.02285714285714,-10.8906911615527,-0.796610731382609
4.02857142857143,-10.8472182098694,-0.801787918206258
4.03428571428571,-10.801120315142,-0.807310249554739
4.04,-10.7525067736168,-0.813172327069189
4.04571428571429,-10.7014895594477,-0.819369436352487
4.05142857142857,-10.6481834999738,-0.825897306400357
4.05714285714286,-10.5927064196005,-0.832751883676805
4.06285714285714,-10.5351792462148,-0.839929122332467
4.06857142857143,-10.4757260743439,-0.847424791857592
4.07428571428571,-10.4144741796523,-0.855234303249377
4.08,-10.3515539798413,-0.86335255455876
4.08571428571429,-10.287098937604,-0.871773796464163
4.09142857142857,-10.2212454019782,-0.880491518302684
4.09714285714286,-10.1541323852484,-0.889498354772869
4.10285714285714,-10.0859012734668,-0.898786013310445
4.10857142857143,-10.0166954696814,-0.908345221932034
4.11428571428571,-9.94665997008334,-0.918165697141973
4.12,-9.87594087448314,-0.928236131309288
4.12571428571429,-9.80468483379485,-0.938544198744428
4.13142857142857,-9.73303843851377,-0.949076579543836
4.13714285714286,-9.66114755349987,-0.959819000124418
4.14285714285714,-9.58915660569217,-0.970756289241572
4.14857142857143,-9.51720783263607,-0.981872448177222
4.15428571428571,-9.44544050089038,-0.993150733694988
4.16,-9.37399010442458,-1.00457375229422
4.16571428571429,-9.30298755401252,-1.01612356424831
4.17142857142857,-9.23255836930648,-1.02778179588982
4.17714285714286,-9.16282188572329,-1.03952975860136
4.18285714285714,-9.09389048844767,-1.05134857298819
4.18857142857143,-9.02586888572612,-1.06321929674427
4.19428571428571,-8.95885343318932,-1.07512305477454
4.2,-8.89293152016256,-1.08704117020407
4.20571428571429,-8.82818102783613,-1.09895529498201
4.21142857142857,-8.76466986774872,-1.11084753887741
4.21714285714286,-8.70245560733481,-1.12270059575872
4.22285714285714,-8.64158518731634,-1.13449786614735
4.22857142857143,-8.5820947335149,-1.14622357513715
4.23428571428571,-8.52400946328306,-1.15786288486966
4.24,-8.46734368422155,-1.16940200085262
4.24571428571429,-8.41210088023795,-1.1808282714988
4.25142857142857,-8.35827387733257,-1.19213028034784
4.25714285714286,-8.30584507884229,-1.20329793050984
4.26285714285714,-8.25478675728233,-1.21432252093847
4.26857142857143,-8.20506138749689,-1.22519681420251
4.27428571428571,-8.15662200373622,-1.23591509547649
4.28,-8.10941256180934,-1.24647322251856
4.28571428571429,-8.06336828721005,-1.25686866644227
4.29142857142857,-8.01841599210912,-1.26710054312668
4.29714285714286,-7.97447435025676,-1.27716963514238
4.30285714285714,-7.93145413241531,-1.28707840410543
4.30857142857143,-7.88925843144232,-1.29683099341012
4.31428571428571,-7.84778295429291,-1.3064332213348
4.32,-7.80691654074017,-1.3158925645708
4.32571428571429,-7.76654220154937,-1.32521813228884
4.33142857142857,-7.7265391657005,-1.33442063093143
4.33714285714286,-7.68678668020286,-1.34351231998093
4.34285714285714,-7.64717054837369,-1.35250695896008
4.34857142857143,-7.60759341872381,-1.36141974578732
4.35428571428571,-7.56798922407124,-1.37026724620917
4.36,-7.52834031200718,-1.37906731328257
4.36571428571429,-7.48869235109024,-1.38783899494493
4.37142857142857,-7.44915804742073,-1.39660242731639
4.37714285714286,-7.40989957203048,-1.40537871278902
4.38285714285714,-7.37108615753713,-1.41418978589625
4.38857142857143,-7.33283789617703,-1.4230582746748
4.39428571428572,-7.29517978133214,-1.4320073664159
4.4,-7.25802799597184,-1.44106068168645
4.40571428571429,-7.22121213528646,-1.45024215265284
4.41142857142857,-7.18451776405675,-1.45957589770549
4.41714285714286,-7.14772827180845,-1.46908608665268
4.42285714285714,-7.11065293356217,-1.4787967959039
4.42857142857143,-7.07313906190448,-1.48873185677782
4.43428571428572,-7.0350726175728,-1.49891470102094
4.44,-6.99637289164964,-1.50936820687399
4.44571428571429,-6.95698541539775,-1.5201145479182
4.45142857142857,-6.91687534266219,-1.53117504613881
4.45714285714286,-6.8760221577614,-1.54257003024739
4.46285714285714,-6.83441580366666,-1.5543187001698
4.46857142857143,-6.79205401084,-1.56643899859639
4.47428571428572,-6.74894053164948,-1.57894749050959
4.48,-6.70508401265623,-1.5918592516171
4.48571428571429,-6.66049729539601,-1.6051877666042
4.49142857142857,-6.61519699413314,-1.61894483807961
4.49714285714286,-6.56920324591279,-1.63314050702829
4.50285714285714,-6.52253956274434,-1.6477829855008
4.50857142857143,-6.47523273981759,-1.66287860217372
4.51428571428572,-6.42731278990493,-1.67843176130397
4.52,-6.3788128848202,-1.69444491548247
4.52571428571429,-6.32976929178282,-1.71091855246562
4.53142857142857,-6.28022129702781,-1.72785119623217
4.53714285714286,-6.23021111188174,-1.74523942228242
4.54285714285714,-6.1797837583803,-1.76307788706165
4.54857142857143,-6.12898693270096,-1.78135937126214
4.55428571428572,-6.07787084549067,-1.80007483663092
4.56,-6.02648803872255,-1.81921349579181
4.56571428571429,-5.97489317913376,-1.83876289447928
4.57142857142857,-5.92314282863339,-1.85870900547928
4.57714285714286,-5.87129519235997,-1.87903633348303
4.58285714285714,-5.8194098453497,-1.89972802997859
4.58857142857143,-5.76754743904045,-1.92076601724156
4.59428571428572,-5.71576938911257,-1.94213112042998
4.6,-5.66413754643557,-1.96380320675053
4.60571428571429,-5.61271385316578,-1.9857613306345
4.61142857142857,-5.56155998631325,-2.00798388384676
4.61714285714286,-5.51073699135877,-2.03044874944931
4.62285714285714,-5.46030490876277,-2.05313345854654
4.62857142857143,-5.41032239644039,-2.07601534875961
4.63428571428572,-5.36084635149757,-2.0990717234013
4.64,-5.31193153470271,-2.12228001035948
4.64571428571429,-5.26363020131885,-2.14561791973609
4.65142857142857,-5.21599174202497,-2.16906359933471
4.65714285714286,-5.16906233770512,-2.19259578714127
4.66285714285714,-5.12288463188681,-2.21619395999211
4.66857142857143,-5.07749742454165,-2.23983847768136
4.67428571428572,-5.03293539084051,-2.26351072181215
4.68,-4.98922882825871,-2.28719322875356
4.68571428571429,-4.94640343517321,-2.31086981611858
4.69142857142857,-4.9044801237733,-2.33452570223164
4.69714285714286,-4.86347486972355,-2.35814761810669
4.70285714285714,-4.8233986005902,-2.38172391150391
4.70857142857143,-4.78425712455808,-2.40524464268209
4.71428571428572,-4.74605110045607,-2.42870167150482
4.72,-4.70877604956565,-2.45208873560192
4.72571428571429,-4.67242240913756,-2.47540151932378
4.73142857142857,-4.63697562698872,-2.49863771326179
4.73714285714286,-4.60241629600924,-2.52179706414147
4.74285714285714,-4.56872032689811,-2.54488141492261
4.74857142857143,-4.53585915696256,-2.56789473497074
4.75428571428572,-4.50379999238911,-2.59084314018778
4.76,-4.47250608101391,-2.61373490301526
4.76571428571429,-4.44193701230956,-2.63658045224593
4.77142857142857,-4.41204904105928,-2.65939236260151
4.77714285714286,-4.382795431012,-2.68218533405846
4.78285714285714,-4.35412681471064,-2.70497616092428
4.78857142857143,-4.32599156564652,-2.72778369069396
4.79428571428572,-4.29833617892666,-2.75062877273943
4.8,-4.27110565672793,-2.77353419691625
4.80571428571429,-4.24424389495839,-2.79652462220181
4.81142857142857,-4.21769406773566,-2.81962649551524
4.81714285714286,-4.19139900651891,-2.84286796090987
4.82285714285714,-4.16530157098939,-2.86627875937135
4.82857142857143,-4.13934500904855,-2.88989011950655
4.83428571428572,-4.11347330359315,-2.91373463945918
4.84,-4.08763150401563,-2.93784616045073
4.84571428571429,-4.06176604066753,-2.96225963240681
4.85142857142857,-4.03582502080086,-2.98701097219864
4.85714285714286,-4.00975850476442,-3.01213691510269
4.86285714285714,-3.98351876147781,-3.03767486015531
4.86857142857143,-3.95706050242549,-3.06366271016002
4.87428571428572,-3.93034109361506,-3.09013870718127
4.88,-3.90332074511641,-3.11714126444049
4.88571428571429,-3.87596267795228,-3.14470879560588
4.89142857142857,-3.84823326824044,-3.1728795425421
4.89714285714286,-3.82010216859725,-3.2016914026566
4.90285714285714,-3.79154240690788,-3.23118175704057
4.90857142857143,-3.76253046264608,-3.26138730065919
4.91428571428572,-3.73304632099796,-3.29234387588824
4.92,-3.70307350510481,-3.32408631072925
4.92571428571429,-3.6725990867998,-3.35664826305428
4.93142857142857,-3.64161367627183,-3.39006207223592
4.93714285714286,-3.61011139114799,-3.42435861951034
4.94285714285714,-3.57808980555343,-3.45956719839141
4.94857142857143,-3.54554987977402,-3.49571539641428
4.95428571428572,-3.51249587122731,-3.53282898942214
4.96,-3.47893522752799,-3.57093184953629
4.96571428571429,-3.44487846252596,-3.61004586785391
4.97142857142857,-3.41033901629079,-3.65019089280875
4.97714285714286,-3.37533310011427,-3.69138468500925
4.98285714285714,-3.33987952770699,-3.73364288923012
4.98857142857143,-3.30399953386255,-3.77697902409138
4.99428571428571,-3.26771658196456,-3.82140448980135
5,-3.23105616179962,-3.86692859418473
5.00571428571429,-3.19404557922656,-3.91355859705044
5.01142857142857,-3.15671373932097,-3.96129977279447
5.01714285714286,-3.11909092467446,-4.01015549097073
5.02285714285714,-3.08120857057079,-4.06012731440659
5.02857142857143,-3.04309903878422,-4.11121511429445
5.03428571428571,-3.00479539175614,-4.16341720154794
5.04,-2.96633116888889,-4.21673047358949
5.04571428571429,-2.92774016666906,-4.27115057561734
5.05142857142857,-2.88905622427708,-4.32667207530624
5.05714285714286,-2.85031301627334,-4.38328864981097
5.06285714285714,-2.81154385386421,-4.44099328387431
5.06857142857143,-2.7727814961463,-4.49977847779618
5.07428571428571,-2.73405797261443,-4.55963646398146
5.08,-2.69540441808497,-4.62055943077375
5.08571428571429,-2.65685092105202,-4.68253975227413
5.09142857142857,-2.61842638634214,-4.74557022286266
5.09714285714286,-2.5801584127831,-4.80964429516177
5.10285714285714,-2.5420731864458,-4.87475632021761
5.10857142857143,-2.50419538985764,-4.94090178872542
5.11428571428571,-2.4665481274327,-5.00807757217329
5.12,-2.4291528672049,-5.07628216284574
5.12571428571429,-2.39202939880389,-5.14551591168641
