"Freq [GHz]","im(S(1,1)) []","im(S(2,1)) []","im(S(1,2)) []","im(S(2,2)) []"
3.4,-0.329533028852217,-0.322652571319271,-0.32265257131927,-0.326653033213854
3.40571428571429,-0.330651608166309,-0.322861800681924,-0.322861800681923,-0.327850491256768
3.41142857142857,-0.331736176581887,-0.323038673003469,-0.323038673003468,-0.329012396802862
3.41714285714286,-0.332784068135673,-0.323183883052786,-0.323183883052785,-0.330135839663714
3.42285714285714,-0.333792761548419,-0.323298242609745,-0.323298242609744,-0.331218055819242
3.42857142857143,-0.334759885254218,-0.323382673842061,-0.32338267384206,-0.332256433066093
3.43428571428571,-0.335683221883553,-0.32343820231443,-0.323438202314429,-0.333248516120802
3.44,-0.336560712236875,-0.323465949705596,-0.323465949705595,-0.334192011212809
3.44571428571429,-0.337390458783766,-0.323467126306734,-0.323467126306733,-0.335084790201162
3.45142857142857,-0.338170728721265,-0.323443023371607,-0.323443023371606,-0.335924894246989
3.45714285714286,-0.338899956622298,-0.323395005385464,-0.323395005385463,-0.336710537071533
3.46285714285714,-0.339576746702345,-0.323324502315318,-0.323324502315317,-0.337440107826342
3.46857142857143,-0.340199874728606,-0.323233001899127,-0.323233001899126,-0.338112173598681
3.47428571428571,-0.340768289592632,-0.323122042026658,-0.323122042026657,-0.338725481571737
3.48,-0.341281114563144,-0.322993203258971,-0.322993203258971,-0.339278960855062
3.48571428571429,-0.341737648231907,-0.322848101528134,-0.322848101528134,-0.339771723996857
3.49142857142857,-0.342137365161396,-0.322688381052736,-0.322688381052736,-0.340203068185428
3.49714285714286,-0.342479916239657,-0.322515707499867,-0.322515707499868,-0.340572476144041
3.50285714285714,-0.342765128743269,-0.322331761417775,-0.322331761417775,-0.340879616718721
3.50857142857143,-0.342993006107042,-0.322138231959151,-0.322138231959152,-0.341124345156257
3.51428571428571,-0.343163727395102,-0.321936810909277,-0.321936810909277,-0.34130670306602
3.52,-0.343277646466139,-0.32172918702892,-0.32172918702892,-0.341426918056737
3.52571428571429,-0.343335290822837,-0.32151704071746,-0.32151704071746,-0.34148540303728
3.53142857142857,-0.343337360134124,-0.321302038997765,-0.321302038997766,-0.34148275516858
3.53714285714286,-0.343284724417187,-0.321085830820693,-0.321085830820694,-0.341419754452429
3.54285714285714,-0.343178421865492,-0.320870042684096,-0.320870042684097,-0.341297361942251
3.54857142857143,-0.343019656308573,-0.320656274558304,-0.320656274558305,-0.341116717560162
3.55428571428571,-0.342809794289076,-0.320446096107655,-0.320446096107656,-0.340879137504692
3.56,-0.342550361743234,-0.320241043195899,-0.320241043195901,-0.340586111234088
3.56571428571429,-0.342243040271211,-0.320042614661383,-0.320042614661383,-0.340239298010641
3.57142857142857,-0.341889662985368,-0.319852269346867,-0.319852269346868,-0.339840522992494
3.57714285714286,-0.341492209925365,-0.319671423367977,-0.319671423367979,-0.339391772861393
3.58285714285714,-0.341052803031016,-0.319501447603301,-0.319501447603302,-0.338895190975612
3.58857142857143,-0.340573700665738,-0.319343665389371,-0.319343665389373,-0.338353072040289
3.59428571428571,-0.340057291685353,-0.319199350403219,-0.319199350403221,-0.337767856288938
3.6,-0.339506089049818,-0.319069724715673,-0.319069724715674,-0.337142123172491
3.60571428571429,-0.338922722977435,-0.318955956998897,-0.318955956998899,-0.336478584555246
3.61142857142857,-0.338309933644183,-0.318859160872068,-0.318859160872069,-0.335780077418962
3.61714285714286,-0.33767056343345,-0.318780393370241,-0.318780393370244,-0.335049556080208
3.62285714285714,-0.33700754874416,-0.318720653521898,-0.3187206535219,-0.334290083928167
3.62857142857143,-0.33632391136845,-0.318680881022119,-0.318680881022121,-0.333504824693632
3.63428571428571,-0.335622749452552,-0.318661954989041,-0.318661954989042,-0.332697033262608
3.64,-0.334907228058029,-0.318664692792912,-0.318664692792914,-0.331870046051177
3.64571428571429,-0.334180569342812,-0.318689848947913,-0.318689848947915,-0.331027270961126
3.65142857142857,-0.333446042384712,-0.318738114058543,-0.318738114058545,-0.33017217693897
3.65714285714286,-0.332706952672864,-0.318810113813599,-0.3188101138136,-0.329308283163666
3.66285714285714,-0.331966631294962,-0.318906408022069,-0.318906408022071,-0.328439147891421
3.66857142857143,-0.331228423851093,-0.319027489686779,-0.319027489686781,-0.327568356988504
3.67428571428571,-0.330495679127224,-0.319173784112732,-0.319173784112734,-0.326699512185563
3.68,-0.329771737563946,-0.319345648048671,-0.319345648048672,-0.325836219089642
3.68571428571429,-0.329059919557893,-0.319543368861219,-0.319543368861219,-0.324982074992127
3.69142857142857,-0.328363513635685,-0.319767163742411,-0.319767163742412,-0.324140656513032
3.69714285714286,-0.327685764541845,-0.320017178952465,-0.320017178952466,-0.323315507124237
3.70285714285714,-0.327029861283698,-0.320293489100326,-0.320293489100327,-0.322510124595567
3.70857142857143,-0.32639892517776,-0.320596096465645,-0.320596096465646,-0.321727948409448
3.71428571428571,-0.325795997943239,-0.320924930366423,-0.320924930366424,-0.320972347191075
3.72,-0.32522402988911,-0.321279846577056,-0.321279846577056,-0.320246606201854
3.72571428571429,-0.324685868242059,-0.321660626802116,-0.321660626802117,-0.319553914944914
3.73142857142857,-0.324184245662491,-0.322066978211065,-0.322066978211065,-0.318897354931503
3.73714285714286,-0.323721768996356,-0.322498533039626,-0.322498533039625,-0.318279887657721
3.74285714285714,-0.323300908310125,-0.322954848263136,-0.322954848263137,-0.317704342840498
3.74857142857143,-0.32292398625543,-0.323435405347007,-0.323435405347007,-0.317173406961416
3.75428571428571,-0.322593167809395,-0.323939610078917,-0.323939610078917,-0.316689612166077
3.76,-0.322310450435315,-0.324466792487052,-0.324466792487052,-0.316255325565834
3.76571428571429,-0.322077654706801,-0.32501620684749,-0.32501620684749,-0.315872738986836
3.77142857142857,-0.321896415436869,-0.325587031783439,-0.32558703178344,-0.315543859210006
3.77714285714286,-0.321768173350904,-0.326178370457563,-0.326178370457562,-0.315270498743145
3.78285714285714,-0.321694167340783,-0.326789250858012,-0.326789250858011,-0.315054267164192
3.78857142857143,-0.321675427333751,-0.327418626177142,-0.327418626177141,-0.314896563071806
3.79428571428571,-0.321712767807555,-0.328065375281018,-0.328065375281017,-0.314798566676627
3.8,-0.32180678197956,-0.328728303266461,-0.32872830326646,-0.314761233063389
3.80571428571429,-0.321957836694475,-0.329406142101054,-0.329406142101053,-0.314785286150365
3.81142857142857,-0.322166068031604,-0.330097551340694,-0.330097551340694,-0.314871213369546
3.81714285714286,-0.322431377648691,-0.330801118917782,-0.330801118917781,-0.315019261086616
3.82285714285714,-0.322753429875848,-0.331515361992578,-0.331515361992578,-0.315229430776389
3.82857142857143,-0.323131649568789,-0.332238727859191,-0.332238727859191,-0.315501475965118
3.83428571428571,-0.323565220727097,-0.332969594897357,-0.332969594897358,-0.315834899947389
3.84,-0.324053085878597,-0.333706273560355,-0.333706273560354,-0.316228954281041
3.84571428571429,-0.324593946228044,-0.334447007389868,-0.334447007389868,-0.316682638059976
3.85142857142857,-0.325186262563363,-0.335189974048079,-0.335189974048078,-0.317194697960642
3.85714285714286,-0.325828256910175,-0.335933286358356,-0.335933286358356,-0.317763629054564
3.86285714285714,-0.326517914921001,-0.336674993346032,-0.336674993346032,-0.318387676375552
3.86857142857143,-0.327252988982706,-0.337413081272084,-0.337413081272083,-0.319064837227078
3.87428571428571,-0.328031002022737,-0.338145474653788,-0.338145474653788,-0.319792864212379
3.88,-0.328849251991682,-0.338870037267799,-0.338870037267799,-0.32056926896681
3.88571428571429,-0.329704816997342,-0.33958457313291,-0.339584573132909,-0.321391326569702
3.89142857142857,-0.330594561063574,-0.34028682747195,-0.34028682747195,-0.322256080610713
3.89714285714286,-0.331515140484747,-0.340974487654066,-0.340974487654066,-0.323160348883749
3.90285714285714,-0.332463010745359,-0.341645184121099,-0.341645184121098,-0.324100729680068
3.90857142857143,-0.333434433973473,-0.342296491304188,-0.342296491304187,-0.325073608650616
3.91428571428571,-0.334425486894522,-0.342925928538698,-0.342925928538698,-0.326075166207032
3.92,-0.335432069252681,-0.343530960988352,-0.343530960988352,-0.327101385429712
3.92571428571429,-0.336449912665179,-0.344109000590968,-0.344109000590968,-0.328148060450745
3.93142857142857,-0.337474589875634,-0.344657407040873,-0.344657407040872,-0.329210805279788
3.93714285714286,-0.338501524371792,-0.345173488824074,-0.345173488824074,-0.330285063039932
3.94285714285714,-0.339526000333265,-0.345654504324211,-0.345654504324211,-0.331366115581568
3.94857142857143,-0.340543172875052,-0.346097663017936,-0.346097663017934,-0.332449093441627
3.95428571428571,-0.341548078552825,-0.34650012677931,-0.346500126779309,-0.33352898611642
3.96,-0.34253564609633,-0.346859011312621,-0.34685901131262,-0.334600652615878
3.96571428571429,-0.343500707337302,-0.347171387732974,-0.347171387732973,-0.335658832268119
3.97142857142857,-0.344438008299232,-0.347434284312946,-0.347434284312945,-0.336698155742538
3.97714285714286,-0.345342220415923,-0.347644688412438,-0.347644688412437,-0.337713156260928
3.98285714285714,-0.346207951846618,-0.347799548606707,-0.347799548606706,-0.338698280965346
3.98857142857143,-0.347029758855594,-0.347895777025599,-0.347895777025597,-0.339647902412377
3.99428571428571,-0.347802157224392,-0.347930251913997,-0.347930251913997,-0.340556330163207
4,-0.348519633664971,-0.347899820420233,-0.347899820420233,-0.34141782243888
4.00571428571429,-0.349366547072607,-0.348021341399121,-0.348021341399121,-0.342416881398383
4.01142857142857,-0.350184319147139,-0.348114992036157,-0.348114992036156,-0.343394435952159
4.01714285714286,-0.350970653092822,-0.348181327304183,-0.348181327304182,-0.344347908896283
4.02285714285714,-0.351723391687294,-0.348221025533362,-0.348221025533362,-0.345274844885026
4.02857142857143,-0.352440519152114,-0.348234879654779,-0.348234879654778,-0.346172912715429
4.03428571428571,-0.353120162910285,-0.348223788445667,-0.348223788445666,-0.347039907551716
4.04,-0.353760595251799,-0.348188747835696,-0.348188747835696,-0.347873753110291
4.04571428571429,-0.354360234920058,-0.348130842325734,-0.348130842325733,-0.348672503818756
4.05142857142857,-0.35491764862658,-0.348051236563944,-0.348051236563944,-0.349434346955753
4.05714285714286,-0.355431552494769,-0.347951167116877,-0.347951167116877,-0.350157604771962
4.06285714285714,-0.355900813428208,-0.347831934466739,-0.347831934466739,-0.350840736586704
4.06857142857143,-0.35632445039397,-0.34769489526007,-0.347694895260071,-0.351482340849759
4.07428571428571,-0.356701635607058,-0.34754145482699,-0.347541454826991,-0.35208115715252
4.08,-0.357031695598291,-0.347373059985313,-0.347373059985313,-0.352636068169553
4.08571428571429,-0.357314112144729,-0.347191192138711,-0.347191192138712,-0.353146101507405
4.09142857142857,-0.357548523039261,-0.346997360673931,-0.346997360673931,-0.353610431435001
4.09714285714286,-0.357734722673946,-0.346793096658344,-0.346793096658346,-0.354028380467994
4.10285714285714,-0.357872662410208,-0.346579946835454,-0.346579946835456,-0.354399420777228
4.10857142857143,-0.357962450708327,-0.346359467913497,-0.346359467913498,-0.35472317539116
4.11428571428571,-0.358004352988095,-0.346133221139389,-0.346133221139391,-0.354999419160867
4.12,-0.357998791192619,-0.345902767148367,-0.34590276714837,-0.355228079456524
4.12571428571429,-0.357946343027909,-0.345669661078092,-0.345669661078093,-0.35540923656482
4.13142857142857,-0.357847740851818,-0.345435447934466,-0.345435447934468,-0.355543123757165
4.13714285714286,-0.357703870187028,-0.345201658195475,-0.345201658195478,-0.355630127000027
4.14285714285714,-0.357515767834437,-0.344969803638629,-0.344969803638632,-0.355670784280277
4.14857142857143,-0.357284619565575,-0.344741373377228,-0.344741373377229,-0.355665784519876
4.15428571428571,-0.357011757374058,-0.344517830090319,-0.34451783009032,-0.355615966056964
4.16,-0.35669865626931,-0.344300606431435,-0.344300606431437,-0.355522314672072
4.16571428571429,-0.356346930597617,-0.344091101601253,-0.344091101601256,-0.355385961141235
4.17142857142857,-0.355958329878932,-0.34389067806983,-0.343890678069833,-0.355208178299968
4.17714285714286,-0.355534734150096,-0.343700658434728,-0.34370065843473,-0.354990377605651
4.18285714285714,-0.355078148808718,-0.343522322401861,-0.343522322401864,-0.354734105187938
4.18857142857143,-0.354590698954385,-0.343356903876939,-0.343356903876941,-0.354441037380748
4.19428571428571,-0.354074623227748,-0.34320558815645,-0.343205588156453,-0.354112975732089
4.2,-0.353532267150547,-0.343069509207962,-0.343069509207964,-0.35375184149127
4.20571428571429,-0.352966075973356,-0.342949747031033,-0.342949747031036,-0.35335966957658
4.21142857142857,-0.35237858704091,-0.342847325091223,-0.342847325091227,-0.352938602029712
4.21714285714286,-0.351772421688307,-0.342763207821104,-0.342763207821108,-0.352490880966526
4.22285714285714,-0.351150276684506,-0.34269829818375,-0.342698298183752,-0.352018841037537
4.22857142857143,-0.350514915243075,-0.342653435295646,-0.34265343529565,-0.351524901414325
4.23428571428571,-0.349869157623353,-0.342629392107856,-0.34262939210786,-0.351011557322204
4.24,-0.349215871348508,-0.3426268731458,-0.342626873145802,-0.350481371142326
4.24571428571429,-0.348557961070072,-0.342646512309815,-0.342646512309819,-0.349936963110047
4.25142857142857,-0.347898358111959,-0.34268887074067,-0.342688870740673,-0.349381001639789
4.25714285714286,-0.347240009730126,-0.34275443475603,-0.342754434756032,-0.34881619330981
4.26285714285714,-0.346585868126692,-0.342843613865551,-0.342843613865555,-0.348245272543543
4.26857142857143,-0.345938879261,-0.342956738874671,-0.342956738874675,-0.347670991027447
4.27428571428571,-0.345301971502179,-0.343094060088545,-0.34309406008855,-0.34709610690826
4.28,-0.344678044171308,-0.343255745629987,-0.343255745629991,-0.346523373815453
4.28571428571429,-0.344069956022945,-0.343441879886587,-0.343441879886591,-0.345955529757626
4.29142857142857,-0.343480513719176,-0.343652462104458,-0.343652462104462,-0.345395285943908
4.29714285714286,-0.342912460350549,-0.343887405147332,-0.343887405147337,-0.344845315584201
4.30285714285714,-0.342368464060797,-0.344146534441358,-0.344146534441362,-0.344308242723781
4.30857142857143,-0.341851106833656,-0.344429587127391,-0.344429587127394,-0.343786631170083
4.31428571428571,-0.341362873501507,-0.344736211443661,-0.344736211443665,-0.343282973570786
4.32,-0.340906141036237,-0.345065966362478,-0.345065966362481,-0.342799680703653
4.32571428571429,-0.340483168183716,-0.345418321505345,-0.34541832150535,-0.34233907103913
4.33142857142857,-0.340096085503064,-0.345792657361275,-0.345792657361281,-0.341903360637564
4.33714285714286,-0.339746885871709,-0.346188265832733,-0.346188265832737,-0.341494653442239
4.34285714285714,-0.339437415516269,-0.346604351133477,-0.346604351133481,-0.341114932029344
4.34857142857143,-0.339169365627944,-0.347040031061378,-0.347040031061384,-0.340766048874206
4.35428571428571,-0.338944264619255,-0.347494338668416,-0.34749433866842,-0.340449718192253
4.36,-0.338763471076146,-0.347966224347602,-0.347966224347609,-0.340167508409728
4.36571428571429,-0.338628167456496,-0.348454558354951,-0.348454558354957,-0.339920835317311
4.37142857142857,-0.338539354582138,-0.348958133781195,-0.3489581337812,-0.339710955955256
4.37714285714286,-0.338497846967167,-0.349475669985144,-0.34947566998515,-0.339538963275141
4.38285714285714,-0.338504269020308,-0.350005816496539,-0.350005816496546,-0.339405781618039
4.38857142857143,-0.338559052153243,-0.350547157391902,-0.350547157391907,-0.339312163043441
4.39428571428572,-0.338662432820892,-0.351098216142481,-0.351098216142486,-0.339258684537562
4.4,-0.338814451512853,-0.351657460928132,-0.351657460928139,-0.339245746122726
4.40571428571429,-0.339014952708026,-0.352223310405622,-0.352223310405627,-0.339273569882664
4.41142857142857,-0.339263585796915,-0.352794139914145,-0.352794139914152,-0.33934219991115
4.41714285714286,-0.339559806968622,-0.353368288095259,-0.353368288095266,-0.33945150318359
4.42285714285714,-0.339902882050964,-0.35394406389818,-0.353944063898186,-0.339601171343427
4.42857142857143,-0.340291890284896,-0.354519753935928,-0.354519753935934,-0.339790723386955
4.43428571428572,-0.340725729005735,-0.355093630151769,-0.355093630151774,-0.34001950922245
4.44,-0.341203119196239,-0.355663957750163,-0.355663957750168,-0.340286714071632
4.44571428571429,-0.341722611869108,-0.356229003341157,-0.356229003341162,-0.340591363673679
4.45142857142857,-0.34228259522909,-0.356787043242646,-0.356787043242651,-0.340932330245412
4.45714285714286,-0.342881302558646,-0.357336371880777,-0.357336371880781,-0.341308339144149
4.46285714285714,-0.343516820765228,-0.357875310225687,-0.357875310225691,-0.34171797617443
4.46857142857143,-0.344187099522836,-0.358402214196746,-0.35840221419675,-0.34215969547407
4.47428571428572,-0.344889960936834,-0.358915482970318,-0.358915482970322,-0.342631827911382
4.48,-0.345623109657431,-0.359413567121931,-0.359413567121934,-0.343132589921709
4.48571428571429,-0.346384143364951,-0.359894976534955,-0.359894976534958,-0.343660092709343
4.49142857142857,-0.3471705635493,-0.360358288009415,-0.360358288009418,-0.344212351739882
4.49714285714286,-0.347979786505451,-0.360802152506221,-0.360802152506224,-0.344787296447537
4.50285714285714,-0.348809154468129,-0.361225301965801,-0.361225301965804,-0.345382780083552
4.50857142857143,-0.349655946810762,-0.361626555643816,-0.361626555643819,-0.345996589633343
4.51428571428572,-0.350517391236834,-0.362004825911806,-0.362004825911809,-0.346626455733402
4.52,-0.351390674895657,-0.362359123476205,-0.362359123476207,-0.347270062522715
4.52571428571429,-0.352272955359407,-0.362688561975759,-0.36268856197576,-0.347925057368511
4.53142857142857,-0.353161371403687,-0.362992361924155,-0.362992361924157,-0.348589060411275
4.53714285714286,-0.35405305353971,-0.363269853972148,-0.363269853972149,-0.349259673880351
4.54285714285714,-0.354945134252953,-0.363520481471196,-0.363520481471197,-0.349934491137688
4.54857142857143,-0.355834757909565,-0.363743802328419,-0.36374380232842,-0.350611105414262
4.55428571428572,-0.356719090298776,-0.36393949015047,-0.36393949015047,-0.351287118210338
4.56,-0.357595327786394,-0.364107334681802,-0.364107334681802,-0.351960147338003
4.56571428571429,-0.358460706060937,-0.364247241549797,-0.364247241549796,-0.352627834590487
4.57142857142857,-0.359312508460876,-0.364359231337024,-0.364359231337024,-0.353287853030021
4.57714285714286,-0.360148073876693,-0.364443438006535,-0.364443438006536,-0.353937913891224
4.58285714285714,-0.360964804227533,-0.364500106712623,-0.364500106712623,-0.354575773102837
4.58857142857143,-0.361760171516932,-0.364529591034579,-0.364529591034578,-0.355199237435563
4.59428571428572,-0.362531724476025,-0.364532349675185,-0.364532349675184,-0.355806170287566
4.6,-0.363277094806679,-0.364508942669873,-0.364508942669873,-0.356394497123166
4.60571428571429,-0.36399400303936,-0.364460027154849,-0.364460027154847,-0.356962210582299
4.61142857142857,-0.364680264022579,-0.364386352744933,-0.364386352744932,-0.357507375280915
4.61714285714286,-0.365333792062368,-0.36428875657281,-0.364288756572806,-0.35802813232291
4.62285714285714,-0.365952605730358,-0.36416815804222,-0.364168158042218,-0.358522703545561
4.62857142857143,-0.366534832359487,-0.364025553346882,-0.36402555334688,-0.3589893955189
4.63428571428572,-0.367078712245103,-0.363862009806433,-0.363862009806431,-0.35942660331997
4.64,-0.367582602568344,-0.36367866006874,-0.36367866006874,-0.359832814100399
4.64571428571429,-0.368044981057125,-0.363476696226094,-0.363476696226091,-0.36020661046424
4.65142857142857,-0.368464449397263,-0.363257363889777,-0.363257363889775,-0.360546673670618
4.65714285714286,-0.368839736404742,-0.363021956264979,-0.363021956264977,-0.360851786673097
4.66285714285714,-0.36916970096685,-0.362771808264225,-0.362771808264222,-0.361120837004534
4.66857142857143,-0.36945333475727,-0.362508290694117,-0.362508290694115,-0.361352819513414
4.67428571428572,-0.369689764727521,-0.362232804546433,-0.36223280454643,-0.361546838954313
4.68,-0.369878255374148,-0.361946775420675,-0.361946775420675,-0.361702112431981
4.68571428571429,-0.370018210778147,-0.361651648101304,-0.361651648101303,-0.361817971695574
4.69142857142857,-0.37010917641071,-0.361348881309024,-0.361348881309024,-0.361893865276425
4.69714285714286,-0.370150840696806,-0.361039942641848,-0.361039942641848,-0.361929360460177
4.70285714285714,-0.370143036325612,-0.36072630371767,-0.360726303717668,-0.361924145081292
4.70857142857143,-0.370085741295417,-0.360409435527171,-0.360409435527169,-0.361878029126047
4.71428571428572,-0.3699790796782,-0.360090804001988,-0.360090804001987,-0.361790946127671
4.72,-0.369823322088362,-0.359771865800594,-0.359771865800595,-0.361662954336153
4.72571428571429,-0.369618885838829,-0.359454064311387,-0.359454064311388,-0.361494237643667
4.73142857142857,-0.369366334766824,-0.359138825869742,-0.359138825869743,-0.361285106245466
4.73714285714286,-0.369066378711892,-0.358827556184241,-0.358827556184241,-0.361035997016109
4.74285714285714,-0.368719872627961,-0.35852163696453,-0.358521636964531,-0.36074747357986
4.74857142857143,-0.368327815312357,-0.358222422742429,-0.358222422742432,-0.360420226054955
4.75428571428572,-0.367891347735087,-0.357931237876221,-0.357931237876221,-0.360055070451411
4.76,-0.367411750952139,-0.35764937372677,-0.357649373726771,-0.359652947703115
4.76571428571429,-0.36689044358907,-0.357378085994061,-0.357378085994061,-0.359214922315909
4.77142857142857,-0.366328978881495,-0.357118592201473,-0.357118592201477,-0.358742180614776
4.77714285714286,-0.365729041261552,-0.356872069315382,-0.356872069315384,-0.35823602857508
4.78285714285714,-0.36509244248145,-0.356639651487468,-0.35663965148747,-0.357697889224501
4.78857142857143,-0.364421117267367,-0.3564224279074,-0.356422427907402,-0.3571292996045
4.79428571428572,-0.36371711849929,-0.356221440753936,-0.356221440753939,-0.356531907282812
4.8,-0.362982611915383,-0.356037683233222,-0.356037683233226,-0.355907466410501
4.80571428571429,-0.362219870341926,-0.355872097693778,-0.355872097693781,-0.355257833320214
4.81142857142857,-0.361431267452865,-0.355725573808779,-0.355725573808782,-0.354584961665046
4.81714285714286,-0.360619271066157,-0.355598946817239,-0.355598946817242,-0.35389089710012
4.82285714285714,-0.359786435986861,-0.35549299581721,-0.355492995817214,-0.353177771512685
4.82857142857143,-0.358935396410527,-0.355408442105248,-0.355408442105249,-0.352447796808735
4.83428571428572,-0.358068857903005,-0.355345947558074,-0.355345947558075,-0.351703258268301
