"Freq [GHz]","dB(S(1,1)) []","dB(S(1,2)) []"
2.92571428571429,-5.29078007086456,-2.05026757226314
2.93142857142857,-5.2040384037914,-2.09195014929703
2.93714285714286,-5.1171200399636,-2.13497126876351
2.94285714285714,-5.02997707252772,-2.1794275043765
2.94857142857143,-4.94257000009665,-2.22541900438618
2.95428571428571,-4.85486759877751,-2.27304935401148
2.96,-4.76684677967658,-2.3224254268195
2.96571428571429,-4.67849243400205,-2.37365722664418
2.97142857142857,-4.58979726717399,-2.4268577220386
2.97714285714286,-4.50076162265815,-2.48214267568505
2.98285714285714,-4.41139329555805,-2.53963047165051
2.98857142857143,-4.32170733534029,-2.59944194386738
2.99428571428571,-4.23172583646727,-2.66170020972231
3,-4.14147771515153,-2.72653051316013
3.00571428571429,-4.05099846998583,-2.79406008222459
3.01142857142857,-3.96032992382259,-2.86441800647576
3.01714285714286,-3.86951994402969,-2.93773514021701
3.02285714285714,-3.77862213813779,-3.01414403793356
3.02857142857143,-3.68769552193534,-3.0937789287846
3.03428571428571,-3.59680415729764,-3.1767757373792
3.04,-3.50601675743421,-3.26327215842341
3.04571428571429,-3.41540625784848,-3.35340779312202
3.05142857142857,-3.32504935208593,-3.44732435548547
3.05714285714286,-3.23502599232382,-3.54516595691
3.06285714285714,-3.14541885598833,-3.6470794775962
3.06857142857143,-3.05631278084475,-3.75321503356392
3.07428571428571,-2.96779417237334,-3.86372654821472
3.08,-2.87995038863727,-3.97877243764712
3.08571428571429,-2.79286910925293,-4.09851641924124
3.09142857142857,-2.70663769638682,-4.223128453484
3.09714285714286,-2.62134255689754,-4.35278582961311
3.10285714285714,-2.53706851573238,-4.4876744065066
3.10857142857143,-2.45389821141613,-4.62799002139861
3.11428571428571,-2.37191152490285,-4.77394008052141
3.12,-2.29118505312349,-4.92574534779629
3.12571428571429,-2.21179163826463,-5.08364195028231
3.13142857142857,-2.13379996310332,-5.24788362243513
3.13714285714286,-2.05727422163889,-5.41874421544108
3.14285714285714,-1.98227387280415,-5.59652050321293
3.14857142857143,-1.90885348324849,-5.78153532331374
3.15428571428571,-1.83706266313267,-5.97414109940316
3.16,-1.76694609660126,-6.17472380224441
3.16571428571429,-1.69854366621136,-6.38370741932811
3.17142857142857,-1.63189066814946,-6.60155901952404
3.17714285714286,-1.56701811267155,-6.82879451971163
3.18285714285714,-1.50395310192538,-7.06598528629905
3.18857142857143,-1.44271927523183,-7.31376573754809
3.19428571428571,-1.38333731010109,-7.5728421547889
3.2,-1.32582546576818,-7.84400296498756
3.20571428571429,-1.27020015492127,-8.1281308276773
3.21142857142857,-1.21647652856857,-8.42621695171406
3.21714285714286,-1.16466905867854,-8.73937818946578
3.22285714285714,-1.11479210332208,-9.06887761909721
3.22857142857143,-1.06686043953164,-9.4161495455672
3.23428571428571,-1.02088974995974,-9.78283015090239
3.24,-0.976897050616797,-10.1707954384454
3.24571428571429,-0.93490104848005,-10.5822086947124
3.25142857142857,-0.894922419527168,-11.0195805132484
3.25714285714286,-0.856983999730942,-11.4858456055172
3.26285714285714,-0.821110883698202,-11.9844623494281
3.26857142857143,-0.787330427896433,-12.5195435911856
3.27428571428571,-0.755672157745834,-13.0960310984471
3.28,-0.726167580196979,-13.7199320518935
3.28571428571429,-0.698849905731328,-14.3986453848296
3.29142857142857,-0.673753685946281,-15.1414208973976
3.29714285714286,-0.650914374981245,-15.9600187558899
3.30285714285714,-0.630367824947271,-16.8696777671813
3.30857142857143,-0.612149727193566,-17.8905678968179
3.31428571428571,-0.596295012637268,-19.0500074067922
3.32,-0.582837225449962,-20.3858555730769
3.32571428571429,-0.571807885108231,-21.9514581473985
3.33142857142857,-0.563235852142531,-23.8210558262654
3.33714285714286,-0.557146712849965,-26.0838138975872
3.34285714285714,-0.553562197765131,-28.7464418572484
3.34857142857143,-0.552499647822319,-31.15280399103
3.35428571428571,-0.553971540918848,-31.1655934186926
3.36,-0.557985090041403,-28.7629006087618
3.36571428571429,-0.564541922300244,-26.088737879424
3.37142857142857,-0.573637846191758,-23.8131591146379
3.37714285714286,-0.585262712249934,-21.9320804757269
3.38285714285714,-0.599400370024856,-20.356495953443
3.38857142857143,-0.616028722116557,-19.0120399677396
3.39428571428571,-0.635119873861411,-17.8452719187451
3.4,-0.656640375281278,-16.8182870553466
3.40571428571429,-0.680551550107416,-15.9037535106164
3.41142857142857,-0.706809905126827,-15.0815035841884
3.41714285714286,-0.735367611786911,-14.3363057681642
3.42285714285714,-0.76617305095135,-13.6564053417699
3.42857142857143,-0.799171410927923,-13.0325518134709
3.43428571428571,-0.834305328372255,-12.4573368262472
3.44,-0.871515561403341,-11.9247335644599
3.44571428571429,-0.910741684212048,-11.4297696973687
3.45142857142857,-0.951922792588976,-10.9682907075021
3.45714285714286,-0.994998210103743,-10.5367856455903
3.46285714285714,-1.03990818511033,-10.1322568223636
3.46857142857143,-1.08659456930721,-9.7521209650319
3.47428571428571,-1.13500146920917,-9.39413326696418
3.48,-1.18507586258127,-9.05632833643488
3.48571428571429,-1.23676817260466,-8.73697378470042
3.49142857142857,-1.29003279328768,-8.43453338088465
3.49714285714286,-1.34482856037324,-8.14763752705647
3.50285714285714,-1.40111916272036,-7.87505939006116
3.50857142857143,-1.45887348984778,-7.61569544422968
3.51428571428571,-1.51806591200215,-7.36854948202397
3.52,-1.57867648977049,-7.13271937202504
3.52571428571429,-1.64069111087505,-6.90738600878169
3.53142857142857,-1.70410155239596,-6.69180402282508
3.53714285714286,-1.76890546724976,-6.48529391290813
3.54285714285714,-1.83510629433183,-6.28723533410902
3.54857142857143,-1.90271309231938,-6.09706133052618
3.55428571428571,-1.97174029772546,-5.91425334402705
3.56,-2.04220740842875,-5.73833686382744
3.56571428571429,-2.11413859456107,-5.56887760786988
3.57142857142857,-2.18756223934981,-5.40547814761239
3.57714285714286,-2.2625104132667,-5.24777490424563
3.58285714285714,-2.33901828564428,-5.09543545742797
3.58857142857143,-2.41712347878155,-4.94815611809322
3.59428571428571,-2.49686537044853,-4.80565972533066
3.6,-2.57828435162615,-4.66769363413998
3.60571428571429,-2.66142104723277,-4.53402786642361
3.61142857142857,-2.74631550849813,-4.40445340209795
3.61714285714286,-2.8330063864918,-4.27878059094495
3.62285714285714,-2.92153009707997,-4.15683766891679
3.62857142857143,-3.01191998823509,-4.03846936518443
3.63428571428571,-3.10420552110425,-3.92353558841519
3.64,-3.19841147654795,-3.81191018261155
3.64571428571429,-3.29455719892366,-3.70347974446247
3.65142857142857,-3.39265588871968,-3.59814249554833
3.65714285714286,-3.49271395519182,-3.49580720398665
3.66285714285714,-3.59473043943086,-3.3963921512092
3.66857142857143,-3.69869651729377,-3.29982414055147
3.67428571428571,-3.80459509035975,-3.20603754524562
3.68,-3.91240047158478,-3.1149733942173
3.68571428571429,-4.02207817062126,-3.0265784948392
3.69142857142857,-4.13358478193393,-2.94080459245439
3.69714285714286,-4.2468679768982,-2.85760756708273
3.70285714285714,-4.36186659909825,-2.77694666824318
3.70857142857143,-4.47851086011655,-2.69878378925591
3.71428571428571,-4.59672263126233,-2.62308278275138
3.72,-4.71641582503022,-2.54980881936712
3.72571428571429,-4.83749685861493,-2.47892779179241
3.73142857142857,-4.95986519063047,-2.41040576638754
3.73714285714286,-5.08341392128261,-2.34420848458681
3.74285714285714,-5.2080304456685,-2.28030091617618
3.74857142857143,-5.3335971496355,-2.21864686632212
3.75428571428571,-5.45999213768637,-2.15920863794027
3.76,-5.58708998279962,-2.1019467506124
3.76571428571429,-5.71476248865598,-2.04681971682965
3.77142857142857,-5.84287945564038,-1.99378387584217
3.77714285714286,-5.97130944303179,-1.94279328487035
3.78285714285714,-6.09992052097889,-1.89379966687826
3.78857142857143,-6.228581007139,-1.84675241354659
3.79428571428571,-6.35716018415149,-1.8015986415342
3.8,-6.48552899543003,-1.75828329958062
3.80571428571429,-6.61356071799137,-1.71674932351208
3.81142857142857,-6.74113161221768,-1.67693783576026
3.81714285714286,-6.86812154949721,-1.6387883856131
3.82285714285714,-6.99441461961593,-1.60223922608744
3.82857142857143,-7.11989972056819,-1.56722762304765
3.83428571428571,-7.24447113408327,-1.53369019200448
3.84,-7.36802909067483,-1.50156325789746
3.84571428571429,-7.49048032836001,-1.47078323310783
3.85142857142857,-7.61173864942835,-1.4412870089441
3.85714285714286,-7.73172547972728,-1.41301235589774
3.86285714285714,-7.85037043491071,-1.3858983280666
3.86857142857143,-7.96761189797525,-1.35988566727981
3.87428571428571,-8.08339761216737,-1.33491720263051
3.88,-8.19768529302868,-1.31093824131003
3.88571428571429,-8.31044326290698,-1.28789694684766
3.89142857142857,-8.42165111074088,-1.26574470107049
3.89714285714286,-8.53130037927746,-1.24443644631742
3.90285714285714,-8.63939528111315,-1.22393100465546
3.90857142857143,-8.74595344404421,-1.20419137105534
3.91428571428571,-8.85100668512583,-1.18518497768933
3.92,-8.95460181158468,-1.1668839267077
3.92571428571429,-9.05680144523445,-1.14926518904475
3.93142857142857,-9.15768486532639,-1.13231076699096
3.93714285714286,-9.25734886276019,-1.11600781845774
3.94285714285714,-9.35590859628449,-1.10034874105545
3.94857142857143,-9.45349843871382,-1.08533121430757
3.95428571428571,-9.55027279825075,-1.07095819854616
3.96,-9.64640689677166,-1.05723788927287
3.96571428571429,-9.74209748339978,-1.04418362604098
3.97142857142857,-9.83756345794481,-1.03181375521434
3.97714285714286,-9.93304637488978,-1.02015144629946
3.98285714285714,-10.0288107947002,-1.00922446192845
3.98857142857143,-10.125144445501,-0.999064881994096
3.99428571428571,-10.2223581548191,-0.989708782910242
4,-10.3207855084497,-0.981195873482846
4.00571428571429,-10.4223162282488,-0.96939586035436
4.01142857142857,-10.5253599047141,-0.957726106180463
4.01714285714286,-10.6300913272943,-0.946166095087831
4.02285714285714,-10.7366913095617,-0.934697922518633
4.02857142857143,-10.8453458300692,-0.923306260559777
4.03428571428571,-10.9562451344984,-0.911978306011223
4.04,-11.0695828073482,-0.900703712797052
4.04571428571429,-11.1855548224427,-0.88947451029233
4.05142857142857,-11.3043585824531,-0.87828500909388
4.05714285714286,-11.4261919583579,-0.867131695714246
4.06285714285714,-11.551252340259,-0.856013117622004
4.06857142857143,-11.6797357111893,-0.844929759992033
4.07428571428571,-11.8118357554117,-0.833883915469385
4.08,-11.9477430122118,-0.822879548187224
4.08571428571429,-12.0876440852449,-0.81192215321862
4.09142857142857,-12.2317209161319,-0.801018612579801
4.09714285714286,-12.3801501291438,-0.79017704884327
4.10285714285714,-12.5331024515012,-0.779406677361122
4.10857142857143,-12.6907422110434,-0.768717658042393
4.11428571428571,-12.8532269097907,-0.758120947576169
4.12,-13.0207068683152,-0.747628152940143
4.12571428571429,-13.1933249318357,-0.73725138698851
4.13142857142857,-13.3712162246756,-0.727003126867009
4.13714285714286,-13.5545079351878,-0.716896075962749
4.14285714285714,-13.7433191085467,-0.706943030057216
4.14857142857143,-13.9377604200317,-0.697156748314486
4.15428571428571,-14.1379338966251,-0.687549829703058
4.16,-14.3439325500898,-0.678134595415582
4.16571428571429,-14.555839880245,-0.668922977818983
4.17142857142857,-14.7737292031585,-0.659926416433405
4.17714285714286,-14.9976627555919,-0.651155761404205
4.18285714285714,-15.2276905246074,-0.642621184894056
4.18857142857143,-15.4638487501907,-0.634332100781629
4.19428571428571,-15.7061580495635,-0.626297093009697
4.2,-15.9546211153548,-0.618523852876323
4.20571428571429,-16.2092199468175,-0.611019125509796
4.21142857142857,-16.4699125850757,-0.603788665709272
4.21714285714286,-16.7366293413221,-0.596837203270324
4.22285714285714,-17.0092685326546,-0.590168417847152
4.22857142857143,-17.2876917756761,-0.583784923331732
4.23428571428571,-17.5717189348678,-0.577688261657034
4.24,-17.8611228827649,-0.571878905854988
4.24571428571429,-18.1556243029288,-0.566356272124465
4.25142857142857,-18.4548868543871,-0.561118740589173
4.25714285714286,-18.7585131150876,-0.556163684353036
4.26285714285714,-19.0660418265535,-0.551487506392359
4.26857142857143,-19.3769470627811,-0.547085683761754
4.27428571428571,-19.690640028853,-0.54295281853641
4.28,-20.0064742389751,-0.539082694867521
4.28571428571429,-20.3237548049999,-0.535468341493491
4.29142857142857,-20.6417524582412,-0.532102099026226
4.29714285714286,-20.9597227046693,-0.528975691321408
4.30285714285714,-21.2769301606558,-0.526080300243971
4.30857142857143,-21.5926776346601,-0.52340664315308
4.31428571428571,-21.9063389363114,-0.520945052455457
4.32,-22.2173937654599,-0.518685556607605
4.32571428571429,-22.5254624458554,-0.516617961984377
4.33142857142857,-22.8303378252033,-0.514731935069311
4.33714285714286,-23.13201146636,-0.513017084458353
4.34285714285714,-23.4306913743977,-0.51146304219849
4.34857142857143,-23.7268089558424,-0.510059544004606
4.35428571428571,-24.0210136321934,-0.508796507910043
4.36,-24.3141544028192,-0.507664110908327
4.36571428571429,-24.6072484976752,-0.506652863137695
4.37142857142857,-24.9014378921909,-0.505753679148448
4.37714285714286,-25.1979347173276,-0.504957945780577
4.38285714285714,-25.497956387967,-0.504257586168933
4.38857142857143,-25.802650565324,-0.50364511939045
4.39428571428572,-26.1130089077792,-0.503113715275006
4.4,-26.4297670582553,-0.502657243921207
4.40571428571429,-26.7532866449685,-0.502270319490871
4.41142857142857,-27.0834135272805,-0.5019483379008
4.41714285714286,-27.4193055974868,-0.501687508085418
4.42285714285714,-27.7592240276401,-0.501484876566791
4.42857142857143,-28.1002854198498,-0.501338345135416
4.43428571428572,-28.4381812188413,-0.501246681514984
4.44,-28.7668881245426,-0.501209522951606
4.44571428571429,-29.0784221235861,-0.501227372733968
4.45142857142857,-29.3627291608816,-0.501301589711628
4.45714285714286,-29.6078486156809,-0.501434370935102
4.46285714285714,-29.800506628637,-0.501628727592597
4.46857142857143,-29.9272522453272,-0.501888454464702
4.47428571428572,-29.9760995204318,-0.502218093160812
4.48,-29.9383938458985,-0.502622889439351
4.48571428571429,-29.8103914171743,-0.503108744949757
4.49142857142857,-29.5940058877353,-0.503682163766865
4.49714285714286,-29.296435398212,-0.504350194119338
4.50285714285714,-28.9288188785101,-0.505120365742649
4.50857142857143,-28.5044129489508,-0.506000623313877
4.51428571428572,-28.036842083501,-0.506999256451111
4.52,-27.5387903491879,-0.508124826782634
4.52571428571429,-27.021245709842,-0.509386092612312
4.53142857142857,-26.4932207348654,-0.510791931725403
4.53714285714286,-25.9617973267957,-0.512351262894543
4.54285714285714,-25.4323475108382,-0.514072966657707
4.54857142857143,-24.9088216708444,-0.515965805949282
4.55428571428572,-24.3940384584203,-0.518038347170593
4.56,-23.8899435449152,-0.520298882288748
4.56571428571429,-23.39782533199,-0.522755352550831
4.57142857142857,-22.9184871873535,-0.525415274395838
4.57714285714286,-22.4523810350156,-0.528285668138491
4.58285714285714,-21.9997088612574,-0.531372989987177
4.58857142857143,-21.5604986504399,-0.534683067944299
4.59428571428572,-21.134660461272,-0.538221042119218
4.6,-20.7220273334267,-0.541991309964169
4.60571428571429,-20.3223847310076,-0.545997476920771
4.61142857142857,-19.9354913833065,-0.550242312939063
4.61714285714286,-19.5610936978905,-0.55472771530374
4.62285714285714,-19.1989353855269,-0.559454678171509
4.62857142857143,-18.8487635274831,-0.564423269190704
4.63428571428572,-18.5103320083646,-0.569632613538288
4.64,-18.1834030090087,-0.575080885670822
4.64571428571429,-17.8677470852482,-0.580765309043606
4.65142857142857,-17.5631422344387,-0.586682164007446
4.65714285714286,-17.2693722607922,-0.59282680404382
4.66285714285714,-16.9862246838762,-0.5991936804481
4.66857142857143,-16.7134883851922,-0.60577637551669
4.67428571428572,-16.4509511505536,-0.612567644237831
4.68,-16.1983972370837,-0.619559464429264
4.68571428571429,-15.9556050703382,-0.626743095208325
4.69142857142857,-15.7223451572462,-0.634109143623073
4.69714285714286,-15.4983782828685,-0.641647639218009
4.70285714285714,-15.2834540425719,-0.649348116253847
4.70857142857143,-15.0773097455418,-0.657199703249827
4.71428571428572,-14.8796697105415,-0.665191219466889
4.72,-14.6902449604533,-0.673311277903505
4.72571428571429,-14.5087333087071,-0.681548394326791
4.73142857142857,-14.3348198184819,-0.689891101815038
4.73714285714286,-14.168177604896,-0.698328070236717
4.74285714285714,-14.0084689416266,-0.706848230036974
4.74857142857143,-13.8553466266763,-0.715440899644516
4.75428571428572,-13.7084555575498,-0.724095915746315
4.76,-13.567434463843,-0.732803765607868
4.76571428571429,-13.4319177451554,-0.741555720539891
4.77142857142857,-13.301537364064,-0.750343969532668
4.77714285714286,-13.1759247473638,-0.759161751996702
4.78285714285714,-13.0547126535793,-0.768003488466859
4.78857142857143,-12.9375369704597,-0.776864908050676
4.79428571428572,-12.8240384124815,-0.785743171332505
4.8,-12.7138640948904,-0.794636987390714
4.80571428571429,-12.6066689672623,-0.803546723546188
4.81142857142857,-12.5021170956677,-0.812474506444667
4.81714285714286,-12.3998827880907,-0.821424313083466
4.82285714285714,-12.2996515626679,-0.830402050430667
4.82857142857143,-12.2011209624524,-0.839415622351484
4.83428571428572,-12.1040012237867,-0.848474982655188
4.84,-12.0080158079468,-0.857592173205707
4.84571428571429,-11.9129018075762,-0.86678134619801
4.85142857142857,-11.8184102405988,-0.87605876988859
4.85714285714286,-11.7243062448704,-0.885442817278935
4.86285714285714,-11.6303691868908,-0.894953937477576
4.86857142857143,-11.5363926975187,-0.904614609708984
4.87428571428572,-11.4421846469256,-0.914449280184335
4.88,-11.3475670700337,-0.924484282298142
4.88571428571429,-11.252376052517,-0.934747740856588
4.89142857142857,-11.1564615861416,-0.945269461273049
4.89714285714286,-11.0596874008426,-0.95608080487912
4.90285714285714,-10.9619307795444,-0.967214551687151
4.90857142857143,-10.8630823603396,-0.978704752105442
4.91428571428572,-10.7630459293146,-0.990586569238322
4.92,-10.6617382060477,-1.00289611350878
4.92571428571429,-10.5590886226467,-1.01567027141214
4.93142857142857,-10.4550390961535,-1.02894653025177
4.93714285714286,-10.3495437932234,-1.04276280072204
4.94285714285714,-10.2425688852201,-1.05715723919155
4.94857142857143,-10.1340922912337,-1.07216807150608
4.95428571428572,-10.0241034060614,-1.08783342007708
4.96,-9.91260280985799,-1.10419113595481
4.96571428571429,-9.79960195599811,-1.12127863750511
4.97142857142857,-9.68512283366231,-1.13913275722239
4.97714285714286,-9.56919760177108,-1.15778959812075
4.98285714285714,-9.45186819114427,-1.17728440105038
4.98857142857143,-9.33318587211926,-1.19765142419524
4.99428571428571,-9.21321078534947,-1.21892383591431
5,-9.0920114340621,-1.24113362200212
5.00571428571429,-8.9696641367172,-1.26431150835605
5.01142857142857,-8.84625243971466,-1.28848689995679
5.01714285714286,-8.72186649056583,-1.31368783698697
5.02285714285714,-8.59660237274517,-1.33994096883362
5.02857142857143,-8.47056140424433,-1.36727154664482
5.03428571428571,-8.34384940268208,-1.39570343503045
5.04,-8.21657592061723,-1.42525914342276
5.04571428571429,-8.08885345550757,-1.4559598775298
5.05142857142857,-7.96079663949103,-1.4878256112378
5.05714285714286,-7.83252141486592,-1.52087517923437
5.06285714285714,-7.70414420177826,-1.55512639054084
5.06857142857143,-7.57578106517057,-1.59059616305989
5.07428571428571,-7.44754688852456,-1.62730067915595
5.08,-7.31955456228098,-1.6652555622063
5.08571428571429,-7.19191419508511,-1.70447607397424
5.09142857142857,-7.06473235611953,-1.74497733258107
5.09714285714286,-6.93811135678343,-1.78677455077754
5.10285714285714,-6.81214857982264,-1.82988329414814
5.10857142857143,-6.68693586370072,-1.87431975882537
5.11428571428571,-6.56255894955077,-1.92010106823756
5.12,-6.43909699742036,-1.96724558838005
5.12571428571429,-6.31662217776911,-2.01577326106868
