"Freq [GHz]","re(Zo(1:1)) []","re(Zo(2:1)) []"
5.41714285714286,50.2356399053285,50.0252910881991
5.42285714285714,50.2369495518334,50.0266410572922
5.42857142857143,50.2384205182052,50.0279940221887
5.43428571428572,50.2400035713094,50.0293499773935
5.44,50.2416581968167,50.030708917897
5.44571428571429,50.243353565997,50.0320708390244
5.45142857142857,50.2450674613155,50.0334357363108
5.45714285714286,50.2467845247265,50.0348036053975
5.46285714285714,50.2484945238016,50.036174441948
5.46857142857143,50.2501909047798,50.0375482415808
5.47428571428572,50.2518696842768,50.0389249998155
5.48,50.2535286416028,50.0403047120322
5.48571428571429,50.2551667482815,50.041687373439
5.49142857142857,50.2567837734747,50.0430729790501
5.49714285714286,50.2583800151779,50.0444615236686
5.50285714285714,50.2599561192956,50.0458530018764
5.50857142857143,50.2615129591622,50.0472474080281
5.51428571428572,50.2630515561437,50.0486447362479
5.52,50.2645730278487,50.0500449804303
5.52571428571429,50.2660785546684,50.0514481342419
5.53142857142857,50.2675693582811,50.0528541911257
5.53714285714286,50.2690466877846,50.0542631443056
5.54285714285714,50.2705118105061,50.055674986793
5.54857142857143,50.2719660055068,50.0570897113923
5.55428571428572,50.2734105584604,50.0585073107085
5.56,50.2748467570478,50.0599277771537
5.56571428571429,50.2762758863362,50.0613511029544
5.57142857142857,50.2776992238372,50.0627772801586
5.57714285714286,50.2791180341005,50.064206300643
5.58285714285714,50.2805335628111,50.06563815612
5.58857142857143,50.281947030437,50.0670728381451
5.59428571428572,50.2833596255245,50.0685103381235
5.6,50.2847724977696,50.0699506473175
5.60571428571429,50.2861867510098,50.0713937568537
5.61142857142857,50.2876034362852,50.0728396577294
5.61714285714286,50.2890235451117,50.0742883408205
5.62285714285714,50.2904480031005,50.0757397968882
5.62857142857143,50.2918776640393,50.077194016586
5.63428571428572,50.2933133045361,50.0786509904675
5.64,50.294755619305,50.080110708993
5.64571428571429,50.2962052171565,50.0815731625373
5.65142857142857,50.2976626177349,50.0830383413968
5.65714285714286,50.2991282490302,50.0845062357968
5.66285714285714,50.3006024456735,50.0859768358989
5.66857142857143,50.3020854480131,50.0874501318082
5.67428571428572,50.303577401952,50.0889261135804
5.68,50.3050783595183,50.0904047712292
5.68571428571429,50.3065882801234,50.0918860947329
5.69142857142857,50.3081070324569,50.0933700740415
5.69714285714286,50.3096343969511,50.094856699083
5.70285714285714,50.3111700687421,50.0963459597699
5.70857142857143,50.3127136610437,50.0978378460055
5.71428571428572,50.3142647088417,50.0993323476892
5.72,50.3158226728128,50.1008294547225
5.72571428571429,50.3173869433641,50.1023291570139
5.73142857142857,50.3189568446891,50.1038314444834
5.73714285714286,50.3205316387342,50.1053363070672
5.74285714285714,50.3221105289694,50.1068437347214
5.74857142857143,50.323692663864,50.1083537174256
5.75428571428572,50.3252771399664,50.1098662451856
5.76,50.3268630045,50.1113813080367
5.76571428571429,50.328449257389,50.1128988960448
5.77142857142857,50.3300348526418,50.1144189993087
5.77714285714286,50.3316186990273,50.1159416079613
5.78285714285714,50.3331996599917,50.1174667121697
5.78857142857143,50.334776552784,50.1189943021361
5.79428571428572,50.3363481467699,50.1205243680972
5.8,50.3379131609481,50.1220569003236
5.80571428571429,50.3394702607116,50.1235918891188
5.81142857142857,50.3410180539502,50.1251293248178
5.81714285714286,50.3425550866555,50.1266691977849
5.82285714285714,50.3440798382896,50.1282114984117
5.82857142857143,50.3455907173127,50.1297562171147
5.83428571428572,50.3470860574574,50.1313033443319
5.84,50.3485641156005,50.1328528705199
5.84571428571429,50.3500230724449,50.1344047861506
5.85142857142857,50.3514610377083,50.1359590817071
5.85714285714286,50.3528760621467,50.1375157476798
5.86285714285714,50.3542661595443,50.1390747745626
5.86857142857143,50.3556293427645,50.140636152848
5.87428571428572,50.356963679038,50.1421998730232
5.88,50.3582673707087,50.1437659255652
5.88571428571429,50.3595388683817,50.1453343009362
5.89142857142857,50.3607770232607,50.1469049895789
5.89714285714286,50.3619812835718,50.1484779819115
5.90285714285714,50.3631519350871,50.1500532683232
5.90857142857143,50.3642903763973,50.1516308391693
5.91428571428572,50.3653994044276,50.1532106847662
5.92,50.3664834646569,50.1547927953869
5.92571428571429,50.3675487963431,50.1563771612561
5.93142857142857,50.3686033832577,50.157963772546
5.93714285714286,50.3696566178978,50.1595526193712
5.94285714285714,50.3707186174397,50.161143691785
5.94857142857143,50.3717992027636,50.1627369797744
5.95428571428572,50.3729066597533,50.1643324732566
5.96,50.3740465106338,50.1659301620748
5.96571428571429,50.3752205795506,50.1675300359944
5.97142857142857,50.3764265971912,50.1691320846992
5.97714285714286,50.3776584528015,50.1707362977884
5.98285714285714,50.3789070206682,50.1723426647728
5.98857142857143,50.380161340598,50.1739511750724
5.99428571428571,50.3814098755953,50.175561818013
6,50.3826416108271,50.1771745828238
