"Freq [GHz]","re(S(1,1)) []","re(S(2,1)) []","re(S(1,2)) []","re(S(2,2)) []"
2.39428571428571,0.416538743348543,0.419118497488175,0.419118497488188,0.41813370707641
2.4,0.417426895720353,0.419067268880336,0.419067268880348,0.418995928447379
2.40571428571429,0.418300658748533,0.41904665847858,0.419046658478592,0.419841457234623
2.41142857142857,0.419156015178876,0.419055768369828,0.419055768369839,0.420666421302481
2.41714285714286,0.419989035105831,0.419093614157383,0.419093614157393,0.421467040081097
2.42285714285714,0.420795888123187,0.419159127481188,0.419159127481198,0.422239636327363
2.42857142857143,0.421572854846459,0.419251158560533,0.419251158560542,0.422980647249832
2.43428571428571,0.422316337788527,0.419368478770305,0.419368478770314,0.423686634979987
2.44,0.423022871575357,0.419509783264476,0.419509783264483,0.424354296377037
2.44571428571429,0.423689132492946,0.419673693662812,0.419673693662819,0.424980472158519
2.45142857142857,0.424311947361594,0.41985876081879,0.419858760818797,0.425562155353171
2.45714285714286,0.42488830173789,0.420063467688625,0.42006346768863,0.42609649907742
2.46285714285714,0.425415347448767,0.420286232322548,0.420286232322553,0.426580823640595
2.46857142857143,0.425890409466275,0.420525411000941,0.420525411000945,0.427012622988272
2.47428571428571,0.426310992134819,0.420779301538417,0.42077930153842,0.427389570496562
2.48,0.426674784766556,0.421046146779718,0.421046146779722,0.427709524133582
2.48571428571429,0.426979666622834,0.421324138311069,0.421324138311073,0.42797053100742
2.49142857142857,0.427223711302878,0.421611420410502,0.421611420410504,0.428170831322282
2.49714285714286,0.427405190562392,0.421906094259649,0.421906094259651,0.428308861766854
2.50285714285714,0.427522577586909,0.422206222438466,0.422206222438467,0.42838325836065
2.50857142857143,0.427574549745694,0.422509833722387,0.422509833722389,0.428392858785133
2.51428571428571,0.427559990852574,0.422814928199216,0.422814928199217,0.428336704227345
2.52,0.427477992960507,0.423119482720309,0.423119482720309,0.428214040763712
2.52571428571429,0.427327857715872,0.423421456697206,0.423421456697207,0.428024320311491
2.53142857142857,0.427109097297796,0.423718798251082,0.423718798251081,0.427767201174129
2.53714285714286,0.42682143496582,0.424009450717957,0.424009450717956,0.427442548205483
2.54285714285714,0.426464805237408,0.4242913595081,0.424291359508099,0.427050432616064
2.54857142857143,0.426039353713615,0.424562479310575,0.424562479310574,0.426591131437853
2.55428571428571,0.425545436568207,0.424820781629918,0.424820781629917,0.426065126664393
2.56,0.424983619711443,0.425064262640549,0.425064262640547,0.425473104088834
2.56571428571429,0.424354677635542,0.425290951326646,0.425290951326644,0.424815951835577
2.57142857142857,0.423659591944113,0.425498917876177,0.425498917876176,0.424094758591834
2.57714285714286,0.422899549562862,0.42568628229094,0.425686282290938,0.423310811540744
2.58285714285714,0.422075940623582,0.425851223165306,0.425851223165304,0.422465593987885
2.58857142857143,0.421190356008285,0.425991986580159,0.425991986580158,0.421560782668889
2.59428571428571,0.420244584534869,0.426106895051877,0.426106895051875,0.420598244720769
2.6,0.419240609760976,0.426194356470179,0.426194356470177,0.419580034294279
2.60571428571429,0.418180606377461,0.426252872952722,0.42625287295272,0.418508388779975
