"Freq [GHz]","im(Zo(1)) []"
3.08,0.00251347979028405
3.08571428571429,0.00252712972775514
3.09142857142857,0.00254072410057674
3.09714285714286,0.00255426313339601
3.10285714285714,0.00256774704995509
3.10857142857143,0.00258117607310011
3.11428571428571,0.00259455042478978
3.12,0.00260787032610415
3.12571428571429,0.00262113599725296
3.13142857142857,0.00263434765758414
3.13714285714286,0.00264750552559211
3.14285714285714,0.00266060981892587
3.14857142857143,0.00267366075439717
3.15428571428571,0.00268665854798837
3.16,0.00269960341486045
3.16571428571429,0.00271249556936059
3.17142857142857,0.00272533522502996
3.17714285714286,0.00273812259461125
3.18285714285714,0.00275085789005608
3.18857142857143,0.00276354132253244
3.19428571428571,0.00277617310243183
3.2,0.0027887534393766
3.20571428571429,0.00280128254222685
3.21142857142857,0.00281376061908749
3.21714285714286,0.00282618787731517
3.22285714285714,0.00283856452352494
3.22857142857143,0.00285089076359713
3.23428571428571,0.00286316680268378
3.24,0.00287539284521536
3.24571428571429,0.002887569094907
3.25142857142857,0.002899695754765
3.25714285714286,0.00291177302709308
3.26285714285714,0.00292380111349847
3.26857142857143,0.00293578021489815
3.27428571428571,0.00294771053152468
3.28,0.00295959226293238
3.28571428571429,0.00297142560800297
3.29142857142857,0.00298321076495144
3.29714285714286,0.0029949479313318
3.30285714285714,0.00300663730404256
3.30857142857143,0.00301827907933247
3.31428571428571,0.00302987345280578
3.32,0.00304142061942782
3.32571428571429,0.00305292077353019
3.33142857142857,0.00306437410881605
3.33714285714286,0.00307578081836537
3.34285714285714,0.00308714109463988
3.34857142857143,0.00309845512948829
3.35428571428571,0.00310972311415107
3.36,0.00312094523926552
3.36571428571429,0.00313212169487046
3.37142857142857,0.00314325267041103
3.37714285714286,0.00315433835474349
3.38285714285714,0.00316537893613966
3.38857142857143,0.00317637460229166
3.39428571428571,0.00318732554031627
3.4,0.00319823193675951
3.40571428571429,0.00320909397760088
3.41142857142857,0.00321991184825772
3.41714285714286,0.00323068573358955
3.42285714285714,0.00324141581790208
3.42857142857143,0.00325210228495155
3.43428571428571,0.00326274531794861
3.44,0.00327334509956248
3.44571428571429,0.00328390181192483
3.45142857142857,0.00329441563663367
3.45714285714286,0.00330488675475728
3.46285714285714,0.0033153153468379
3.46857142857143,0.00332570159289553
3.47428571428571,0.00333604567243155
3.48,0.00334634776443243
3.48571428571429,0.00335660804737321
3.49142857142857,0.00336682669922106
3.49714285714286,0.00337700389743879
3.50285714285714,0.00338713981898816
3.50857142857143,0.00339723464033341
3.51428571428571,0.00340728853744439
3.52,0.00341730168579998
3.52571428571429,0.00342727426039121
3.53142857142857,0.00343720643572447
3.53714285714286,0.00344709838582467
3.54285714285714,0.0034569502842382
3.54857142857143,0.00346676230403615
3.55428571428571,0.00347653461781706
3.56,0.00348626739771007
3.56571428571429,0.00349596081537766
3.57142857142857,0.00350561504201859
3.57714285714286,0.00351523024837068
3.58285714285714,0.00352480660471354
3.58857142857143,0.00353434428087137
3.59428571428571,0.00354384344621552
3.6,0.00355330426966725
3.60571428571429,0.00356272691970021
3.61142857142857,0.00357211156434309
3.61714285714286,0.00358145837118208
3.62285714285714,0.00359076750736335
3.62857142857143,0.0036000391395955
3.63428571428571,0.00360927343415191
3.64,0.00361847055687321
3.64571428571429,0.00362763067316945
3.65142857142857,0.00363675394802246
3.65714285714286,0.00364584054598815
3.66285714285714,0.00365489063119858
3.66857142857143,0.00366390436736429
3.67428571428571,0.00367288191777628
3.68,0.00368182344530827
3.68571428571429,0.00369072911241862
3.69142857142857,0.00369959908115246
3.69714285714286,0.00370843351314368
3.70285714285714,0.00371723256961683
3.70857142857143,0.00372599641138915
3.71428571428571,0.00373472519887237
3.72,0.00374341909207468
3.72571428571429,0.00375207825060245
3.73142857142857,0.00376070283366213
3.73714285714286,0.00376929300006201
3.74285714285714,0.00377784890821389
3.74857142857143,0.0037863707161349
3.75428571428571,0.00379485858144909
3.76,0.00380331266138914
3.76571428571429,0.00381173311279797
3.77142857142857,0.00382012009213028
3.77714285714286,0.00382847375545425
3.78285714285714,0.00383679425845291
3.78857142857143,0.00384508175642581
3.79428571428571,0.00385333640429037
3.8,0.00386155835658345
3.80571428571429,0.00386974776746269
3.81142857142857,0.00387790479070793
3.81714285714286,0.00388602957972268
3.82285714285714,0.00389412228753532
3.82857142857143,0.00390218306680057
3.83428571428571,0.00391021206980067
3.84,0.00391820944844679
3.84571428571429,0.00392617535428014
3.85142857142857,0.00393410993847328
3.85714285714286,0.00394201335183135
3.86285714285714,0.00394988574479316
3.86857142857143,0.00395772726743247
3.87428571428571,0.00396553806945898
3.88,0.00397331830021959
3.88571428571429,0.00398106810869938
3.89142857142857,0.00398878764352273
3.89714285714286,0.00399647705295439
3.90285714285714,0.00400413648490044
3.90857142857143,0.00401176608690936
3.91428571428571,0.00401936600617296
3.92,0.00402693638952741
3.92571428571429,0.00403447738345412
3.93142857142857,0.00404198913408068
3.93714285714286,0.00404947178718182
3.94285714285714,0.0040569254881802
3.94857142857143,0.00406435038214739
3.95428571428571,0.00407174661380458
3.96,0.00407911432752356
3.96571428571429,0.00408645366732742
3.97142857142857,0.00409376477689137
3.97714285714286,0.00410104779954356
3.98285714285714,0.00410830287826577
3.98857142857143,0.00411553015569421
3.99428571428571,0.00412272977412021
4,0.00412990187549094
4.00571428571429,0.00413704660141008
4.01142857142857,0.00414416409313851
4.01714285714286,0.00415125449159502
4.02285714285714,0.00415831793735682
4.02857142857143,0.00416535457066032
4.03428571428571,0.00417236453140163
4.04,0.00417934795913722
4.04571428571429,0.00418630499308446
4.05142857142857,0.00419323577212222
4.05714285714286,0.00420014043479141
4.06285714285714,0.00420701911929551
4.06857142857143,0.00421387196350113
4.07428571428571,0.00422069910493846
4.08,0.00422750068080184
4.08571428571429,0.00423427682795017
4.09142857142857,0.00424102768290744
4.09714285714286,0.00424775338186318
4.10285714285714,0.00425445406067286
4.10857142857143,0.00426112985485842
4.11428571428571,0.00426778089960855
4.12,0.00427440732977924
4.12571428571429,0.00428100927989409
4.13142857142857,0.00428758688414473
4.13714285714286,0.00429414027639119
4.14285714285714,0.00430066959016224
4.14857142857143,0.00430717495865581
4.15428571428571,0.00431365651473922
4.16,0.00432011439094964
4.16571428571429,0.0043265487194943
4.17142857142857,0.00433295963225085
4.17714285714286,0.00433934726076771
4.18285714285714,0.00434571173626421
4.18857142857143,0.00435205318963107
4.19428571428571,0.00435837175143048
4.2,0.00436466755189651
4.20571428571429,0.00437094072093529
4.21142857142857,0.00437719138812522
4.21714285714286,0.00438341968271732
4.22285714285714,0.00438962573363532
4.22857142857143,0.00439580966947601
4.23428571428571,0.0044019716185093
4.24,0.0044081117086786
4.24571428571429,0.00441423006760084
4.25142857142857,0.00442032682256674
4.25714285714286,0.00442640210054103
4.26285714285714,0.0044324560281625
4.26857142857143,0.0044384887317443
4.27428571428571,0.00444450033727397
4.28,0.00445049097041368
4.28571428571429,0.00445646075650034
4.29142857142857,0.00446240982054568
4.29714285714286,0.00446833828723652
4.30285714285714,0.00447424628093471
4.30857142857143,0.00448013392567741
4.31428571428571,0.00448600134517708
4.32,0.00449184866282167
4.32571428571429,0.00449767600167466
4.33142857142857,0.00450348348447515
4.33714285714286,0.00450927123363803
4.34285714285714,0.00451503937125392
4.34857142857143,0.00452078801908941
4.35428571428571,0.00452651729858697
4.36,0.00453222733086515
4.36571428571429,0.00453791823671856
4.37142857142857,0.00454359013661794
4.37714285714286,0.00454924315071026
4.38285714285714,0.00455487739881868
4.38857142857143,0.00456049300044269
4.39428571428572,0.00456609007475808
4.4,0.00457166874061698
4.40571428571429,0.00457722911654795
4.41142857142857,0.00458277132075593
4.41714285714286,0.00458829547112233
4.42285714285714,0.00459380168520498
4.42857142857143,0.00459929008023824
4.43428571428572,0.00460476077313292
4.44,0.00461021388047632
4.44571428571429,0.00461564951853229
4.45142857142857,0.00462106780324116
4.45714285714286,0.0046264688502198
4.46285714285714,0.00463185277476155
4.46857142857143,0.00463721969183631
4.47428571428572,0.00464256971609045
4.48,0.00464790296184683
4.48571428571429,0.00465321954310481
4.49142857142857,0.00465851957354021
4.49714285714286,0.00466380316650532
4.50285714285714,0.00466907043502885
4.50857142857143,0.00467432149181594
4.51428571428572,0.00467955644924813
4.52,0.00468477541938331
4.52571428571429,0.00468997851395578
4.53142857142857,0.00469516584437611
4.53714285714286,0.00470033752173122
4.54285714285714,0.00470549365678426
4.54857142857143,0.00471063435997468
4.55428571428572,0.00471575974141811
4.56,0.00472086991090637
4.56571428571429,0.00472596497790745
4.57142857142857,0.00473104505156545
4.57714285714286,0.0047361102407006
4.58285714285714,0.00474116065380912
4.58857142857143,0.00474619639906333
4.59428571428572,0.00475121758431149
4.6,0.00475622431707784
4.60571428571429,0.00476121670456257
4.61142857142857,0.0047661948536417
4.61714285714286,0.00477115887086716
4.62285714285714,0.00477610886246669
4.62857142857143,0.0047810449343438
4.63428571428572,0.00478596719207778
4.64,0.00479087574092363
4.64571428571429,0.00479577068581205
4.65142857142857,0.00480065213134938
4.65714285714286,0.00480552018181762
4.66285714285714,0.00481037494117432
4.66857142857143,0.00481521651305265
4.67428571428572,0.00482004500076128
4.68,0.0048248605072844
4.68571428571429,0.00482966313528168
4.69142857142857,0.00483445298708825
4.69714285714286,0.00483923016471468
4.70285714285714,0.00484399476984693
4.70857142857143,0.00484874690384637
4.71428571428572,0.00485348666774971
4.72,0.00485821416226901
4.72571428571429,0.00486292948779168
4.73142857142857,0.00486763274438041
4.73714285714286,0.00487232403177322
4.74285714285714,0.00487700344938337
4.74857142857143,0.00488167109629945
4.75428571428572,0.00488632707128527
4.76,0.0048909714727799
4.76571428571429,0.00489560439889769
4.77142857142857,0.0049002259474282
4.77714285714286,0.00490483621583627
4.78285714285714,0.00490943530126196
4.78857142857143,0.0049140233005206
4.79428571428572,0.00491860031010278
4.8,0.00492316642617432
4.80571428571429,0.00492772174457637
4.81142857142857,0.00493226636082532
4.81714285714286,0.0049368003701129
4.82285714285714,0.00494132386730612
4.82857142857143,0.00494583694694738
4.83428571428572,0.00495033970325441
4.84,0.00495483223012034
4.84571428571429,0.00495931462111374
4.85142857142857,0.00496378696947859
4.85714285714286,0.00496824936813442
4.86285714285714,0.00497270190967622
4.86857142857143,0.0049771446863746
4.87428571428572,0.00498157779017574
4.88,0.0049860013127015
4.88571428571429,0.00499041534524944
4.89142857142857,0.00499481997879287
4.89714285714286,0.00499921530398095
4.90285714285714,0.00500360141113867
4.90857142857143,0.00500797839026699
4.91428571428572,0.00501234633104288
4.92,0.00501670532281937
4.92571428571429,0.00502105545462565
4.93142857142857,0.00502539681516713
4.93714285714286,0.00502972949282554
4.94285714285714,0.00503405357565899
4.94857142857143,0.00503836915140209
4.95428571428572,0.005042676307466
4.96,0.00504697513093855
4.96571428571429,0.00505126570858435
4.97142857142857,0.00505554812684486
4.97714285714286,0.00505982247183855
4.98285714285714,0.00506408882936094
4.98857142857143,0.00506834728488477
4.99428571428571,0.00507259792356009
5,0.00507684083021442
5.00571428571429,0.00508107608935281
5.01142857142857,0.00508530378515802
5.01714285714286,0.00508952400149067
5.02285714285714,0.00509373682188931
5.02857142857143,0.00509794232957066
5.03428571428571,0.00510214060742965
5.04,0.00510633173803965
5.04571428571429,0.0051105158036526
5.05142857142857,0.00511469288619914
5.05714285714286,0.00511886306728887
5.06285714285714,0.00512302642821036
5.06857142857143,0.00512718304993149
5.07428571428571,0.00513133301309952
5.08,0.00513547639804129
5.08571428571429,0.00513961328476344
5.09142857142857,0.00514374375295257
5.09714285714286,0.00514786788197544
5.10285714285714,0.00515198575087917
5.10857142857143,0.00515609743839146
5.11428571428571,0.00516020302292076
5.12,0.00516430258255652
5.12571428571429,0.0051683961950694
5.13142857142857,0.00517248393791148
5.13714285714286,0.00517656588821648
5.14285714285714,0.0051806421228
5.14857142857143,0.00518471271815981
5.15428571428571,0.00518877775047596
5.16,0.00519283729561116
5.16571428571429,0.00519689142911096
5.17142857142857,0.00520094022620401
5.17714285714286,0.00520498376180233
5.18285714285714,0.00520902211050158
5.18857142857143,0.0052130553465813
5.19428571428571,0.00521708354400523
5.2,0.00522110677642154
5.20571428571429,0.00522512511716314
5.21142857142857,0.00522913863924795
5.21714285714286,0.00523314741537924
5.22285714285714,0.00523715151794584
5.22857142857143,0.00524115101902255
5.23428571428571,0.00524514599037033
5.24,0.00524913650343673
5.24571428571429,0.00525312262935611
5.25142857142857,0.00525710443895001
5.25714285714286,0.00526108200272747
5.26285714285714,0.00526505539088536
5.26857142857143,0.00526902467330873
5.27428571428571,0.00527298991957109
5.28,0.00527695119893484
5.28571428571429,0.00528090858035158
5.29142857142857,0.00528486213246244
5.29714285714286,0.00528881192359851
5.30285714285714,0.00529275802178111
5.30857142857143,0.00529670049472229
5.31428571428571,0.00530063940982504
5.32,0.00530457483418384
5.32571428571429,0.00530850683458492
5.33142857142857,0.0053124354775067
5.33714285714286,0.00531636082912019
5.34285714285714,0.00532028295528937
5.34857142857143,0.00532420192157164
5.35428571428571,0.00532811779321813
5.36,0.00533203063517425
5.36571428571429,0.00533594051208
5.37142857142857,0.00533984748827042
5.37714285714286,0.00534375162777607
5.38285714285714,0.00534765299432341
5.38857142857143,0.00535155165133527
5.39428571428572,0.00535544766193125
5.4,0.00535934108892823
5.40571428571429,0.00536323199484079
5.41142857142857,0.00536712044188164
5.41714285714286,0.00537100649196218
5.42285714285714,0.00537489020669284
5.42857142857143,0.00537877164738366
5.43428571428572,0.00538265087504472
5.44,0.00538652795038661
5.44571428571429,0.00539040293382096
5.45142857142857,0.00539427588546089
5.45714285714286,0.00539814686512157
5.46285714285714,0.00540201593232062
5.46857142857143,0.00540588314627873
5.47428571428572,0.00540974856592009
5.48,0.00541361224987295
5.48571428571429,0.00541747425647014
5.49142857142857,0.00542133464374956
5.49714285714286,0.00542519346945475
5.50285714285714,0.00542905079103541
5.50857142857143,0.00543290666564795
5.51428571428572,0.00543676115015602
5.52,0.00544061430113107
5.52571428571429,0.00544446617485291
5.53142857142857,0.00544831682731024
5.53714285714286,0.00545216631420128
5.54285714285714,0.00545601469093426
5.54857142857143,0.00545986201262804
5.55428571428572,0.00546370833411268
5.56,0.00546755370993001
5.56571428571429,0.00547139819433426
5.57142857142857,0.00547524184129256
5.57714285714286,0.00547908470448565
5.58285714285714,0.00548292683730841
5.58857142857143,0.00548676829287047
5.59428571428572,0.00549060912399686
5.6,0.00549444938322856
5.60571428571429,0.00549828912282319
5.61142857142857,0.00550212839475557
5.61714285714286,0.00550596725071841
5.62285714285714,0.00550980574212289
5.62857142857143,0.00551364392009931
5.63428571428572,0.00551748183549776
5.64,0.00552131953888871
5.64571428571429,0.00552515708056375
5.65142857142857,0.00552899451053611
5.65714285714286,0.00553283187854147
5.66285714285714,0.00553666923403851
5.66857142857143,0.00554050662620962
5.67428571428572,0.00554434410396157
5.68,0.00554818171592619
5.68571428571429,0.00555201951046103
5.69142857142857,0.00555585753565007
5.69714285714286,0.0055596958393044
5.70285714285714,0.00556353446896288
5.70857142857143,0.00556737347189289
5.71428571428572,0.005571212895091
5.72,0.00557505278528366
5.72571428571429,0.00557889318892796
5.73142857142857,0.00558273415221228
5.73714285714286,0.00558657572105706
5.74285714285714,0.00559041794111548
5.74857142857143,0.00559426085777423
5.75428571428572,0.00559810451615417
5.76,0.00560194896111112
5.76571428571429,0.00560579423723661
5.77142857142857,0.00560964038885856
5.77714285714286,0.00561348746004205
5.78285714285714,0.00561733549459008
5.78857142857143,0.00562118453604432
5.79428571428572,0.00562503462768587
5.8,0.00562888581253597
5.80571428571429,0.00563273813335683
5.81142857142857,0.00563659163265237
5.81714285714286,0.00564044635266898
5.82285714285714,0.00564430233539628
5.82857142857143,0.00564815962256798
5.83428571428572,0.00565201825566253
5.84,0.00565587827590401
5.84571428571429,0.00565973972426288
5.85142857142857,0.00566360264145678
5.85714285714286,0.00566746706795131
5.86285714285714,0.00567133304396083
5.86857142857143,0.00567520060944929
5.87428571428572,0.005679069804131
5.88,0.00568294066747145
5.88571428571429,0.00568681323868815
5.89142857142857,0.00569068755675139
5.89714285714286,0.00569456366038511
5.90285714285714,0.00569844158806768
5.90857142857143,0.00570232137803278
5.91428571428572,0.00570620306827015
5.92,0.0057100866965265
5.92571428571429,0.00571397230030631
5.93142857142857,0.00571785991687262
5.93714285714286,0.00572174958324799
5.94285714285714,0.0057256413362152
5.94857142857143,0.00572953521231822
5.95428571428572,0.00573343124786299
5.96,0.00573732947891827
5.96571428571429,0.00574122994131654
5.97142857142857,0.00574513267065482
5.97714285714286,0.00574903770229557
5.98285714285714,0.00575294507136748
5.98857142857143,0.00575685481276644
5.99428571428571,0.00576076696115629
6,0.00576468155096984
