"Freq [GHz]","re(Z(1,1)) []","re(Z(1,2)) []"
5.27428571428571,25.1293115061723,-20.6193186623747
5.28,25.141374016322,-20.63109611343
5.28571428571429,25.1547879877428,-20.6451795482193
5.29142857142857,25.1695251905019,-20.6614684944056
5.29714285714286,25.1855375746245,-20.6798689270593
5.30285714285714,25.2027666451544,-20.7002867924033
5.30857142857143,25.2211467644509,-20.7226257812294
5.31428571428571,25.2406065732134,-20.7467865652903
5.32,25.2610697320099,-20.7726666316348
5.32571428571429,25.2824553920837,-20.8001604077824
5.33142857142857,25.3046785519892,-20.8291595639486
5.33714285714286,25.3276503623992,-20.8595534597773
5.34285714285714,25.3512783982028,-20.8912297491997
5.34857142857143,25.3754668868704,-20.9240751989856
5.35428571428571,25.4001168451894,-20.9579768342986
5.36,25.425126008264,-20.9928236253884
5.36571428571429,25.4503882862182,-21.0285091249621
5.37142857142857,25.4757921303213,-21.0649358747161
5.37714285714286,25.5012162857195,-21.1020233150309
5.38285714285714,25.5265188978911,-21.1397231466388
5.38857142857143,25.5515082589101,-21.1780519545558
5.39428571428572,25.5758569160172,-21.2171681590401
5.4,25.5988137158163,-21.2575776945728
5.40571428571429,25.618046615701,-21.3007647363719
5.41142857142857,25.6239643901468,-21.3511789591125
5.41714285714286,25.5808112514551,-21.4128553225052
5.42285714285714,25.5742905474545,-21.4234618632945
5.42857142857143,25.6484695795343,-21.4309552106592
5.43428571428572,25.6928557921532,-21.4590587137802
5.44,25.7222458759919,-21.4911684648851
5.44571428571429,25.7450986863967,-21.5234350259926
5.45142857142857,25.7642518055561,-21.5549037888664
5.45714285714286,25.780774654838,-21.5852369814752
5.46285714285714,25.795115191775,-21.6142610596083
5.46857142857143,25.8074711541606,-21.6418561230955
5.47428571428572,25.8179288749753,-21.6679239097292
5.48,25.8265220642829,-21.6923774287591
5.48571428571429,25.8332593672106,-21.7151374202235
5.49142857142857,25.8381384115885,-21.736131186627
5.49714285714286,25.8411534848361,-21.7552923013158
5.50285714285714,25.8422999786185,-21.7725606469326
5.50857142857143,25.8415770841961,-21.7878825709734
5.51428571428572,25.8389894830266,-21.8012110714552
5.52,25.8345484261968,-21.8125059761967
5.52571428571429,25.8282724203518,-21.8217341001526
5.53142857142857,25.8201876453552,-21.8288693743845
5.53714285714286,25.8103281784609,-21.8338929442293
5.54285714285714,25.7987360713608,-21.8367932360371
5.54857142857143,25.7854613099468,-21.8375659926774
5.55428571428572,25.7705616769584,-21.8362142783943
5.56,25.7541025317436,-21.8327484538303
5.56571428571429,25.7361565179682,-21.8271861220767
5.57142857142857,25.7168032079016,-21.81955204678
5.57714285714286,25.6961286906488,-21.809878043339
5.58285714285714,25.6742251110333,-21.798202844289
5.58857142857143,25.6511901653167,-21.7845719400625
5.59428571428572,25.6271265597906,-21.7690373963031
5.6,25.6021414381074,-21.7516576490104
5.60571428571429,25.576345783123,-21.7324972787965
5.61142857142857,25.5498537989918,-21.7116267655727
5.61714285714286,25.522782279113,-21.6891222250137
5.62285714285714,25.4952499654529,-21.6650651281498
5.62857142857143,25.4673769045498,-21.6395420054742
5.63428571428572,25.4392838053972,-21.6126441368952
5.64,25.4110914040297,-21.5844672289168
5.64571428571429,25.3829198394826,-21.5551110803402
5.65142857142857,25.354888045366,-21.5246792377641
5.65714285714286,25.327113161004,-21.493278642071
5.66285714285714,25.2997099656837,-21.4610192669553
5.66857142857143,25.2727903391749,-21.4280137503593
5.67428571428572,25.2464627512567,-21.394377019374
5.68,25.2208317826206,-21.3602259086092
5.68571428571429,25.1959976790718,-21.3256787711796
5.69142857142857,25.1720559406083,-21.2908550797708
5.69714285714286,25.1490969465465,-21.2558750121994
5.70285714285714,25.1272056175678,-21.2208590095564
5.70857142857143,25.1064611152221,-21.1859272814609
5.71428571428572,25.0869365791277,-21.1511992010518
5.72,25.068698901927,-21.1167924495942
5.72571428571429,25.0518085418088,-21.0828215274664
5.73142857142857,25.0363193722366,-21.0493944040008
5.73714285714286,25.0222785684791,-21.0166023581578
5.74285714285714,25.0097265303532,-20.9844740334656
5.74857142857143,24.9986968406366,-20.9525211331749
5.75428571428572,24.9892162585559,-20.9267836427466
5.76,24.9813047477631,-20.8960665675455
5.76571428571429,24.9749755383373,-20.8681374043894
5.77142857142857,24.9702352223463,-20.8417167681582
5.77714285714286,24.9670838826251,-20.8167733904072
5.78285714285714,24.9655152546106,-20.7933653392696
5.78857142857143,24.9655169210638,-20.7715664932201
5.79428571428572,24.9670705397666,-20.7514524746409
5.8,24.9701521043371,-20.7330964773103
5.80571428571429,24.97473223846,-20.7165676483665
5.81142857142857,24.9807765239178,-20.7019303645052
5.81714285714286,24.9882458629699,-20.68924396045
5.82285714285714,24.99709687561,-20.6785628555848
5.82857142857143,25.0072823323717,-20.6699372734579
5.83428571428572,25.0187516233268,-20.6634151425049
5.84,25.0314512639156,-20.6590467637829
5.84571428571429,25.0453254382045,-20.6568969811226
5.85142857142857,25.0603165800634,-20.657081859533
5.85714285714286,25.0763659925898,-20.6599112227036
5.86285714285714,25.0934145059465,-20.6667838313337
5.86857142857143,25.1114031735268,-20.7006944444545
5.87428571428572,25.1302740059913,-20.6694328210944
5.88,25.1499707424817,-20.6815445650716
5.88571428571429,25.1704396575582,-20.6945627966749
5.89142857142857,25.191630401509,-20.7090294735738
5.89714285714286,25.2134968814958,-20.7251292090952
5.90285714285714,25.2359981507536,-20.742869528405
5.90857142857143,25.2590993500168,-20.7621905769052
5.91428571428572,25.2827726546104,-20.7829970842894
5.92,25.3069982444545,-20.8051693548103
5.92571428571429,25.3317652863134,-20.8285674838597
5.93142857142857,25.3570729229635,-20.8530330092819
5.93714285714286,25.3829312630066,-20.8783894543187
5.94285714285714,25.40936236453,-20.9044423201999
5.94857142857143,25.4364012054068,-20.9309787384272
5.95428571428572,25.4640966326773,-20.9577668170859
5.96,25.4925122832947,-20.9845545673573
5.96571428571429,25.5217274684447,-21.011068068606
5.97142857142857,25.5518380138246,-21.0370080299856
5.97714285714286,25.5829570485736,-21.0620425878744
5.98285714285714,25.615215736132,-21.085790154308
5.98857142857143,25.6487639410864,-21.1077716383754
5.99428571428571,25.6837708271261,-21.1272491070802
6,25.7204253825313,-21.1428025007838
