"lumpcapacitance [pF]","lumpinductance [nH]","Freq [GHz]","ang_deg(S(1,1)) [deg]"
0,0,4.44,-130.982835424814
0,0,4.44571428571429,-134.508556656919
0,0,4.45142857142857,-138.039662538729
0,0,4.45714285714286,-141.575910042136
0,0,4.46285714285714,-145.117039532663
0,0,4.46857142857143,-148.662775521259
0,0,4.47428571428572,-152.212827478473
0,0,4.48,-155.76689070949
0,0,4.48571428571429,-159.324647287804
0,0,4.49142857142857,-162.885767044866
0,0,4.49714285714286,-166.449908612831
0,0,4.50285714285714,-170.016720516697
0,0,4.50857142857143,-173.585842312188
0,0,4.51428571428572,-177.15690576482
0,0,4.52,179.270463934309
0,0,4.52571428571429,175.696646921118
0,0,4.53142857142857,172.12202738491
0,0,4.53714285714286,168.546992273918
0,0,4.54285714285714,164.971929986061
0,0,4.54857142857143,161.397229050658
0,0,4.55428571428572,157.823276807423
0,0,4.56,154.250458088734
0,0,4.56571428571429,150.679153911446
0,0,4.57142857142857,147.109740184445
0,0,4.57714285714286,143.542586437848
0,0,4.58285714285714,139.978054579968
0,0,4.58857142857143,136.416497687537
0,0,4.59428571428572,132.858258834861
0,0,4.6,129.303669966938
0,0,4.60571428571429,125.753050821425
0,0,4.61142857142857,122.206707904006
0,0,4.61714285714286,118.664933521062
0,0,4.62285714285714,115.128004873484
0,0,4.62857142857143,111.596183214621
0,0,4.63428571428572,108.069713075246
0,0,4.64,104.54882155767
0,0,4.64571428571429,101.033717700785
0,0,4.65142857142857,97.524591917412
0,0,4.65714285714286,94.0216155045809
0,0,4.66285714285714,90.5249402273148
0,0,4.66857142857143,87.0346979756212
0,0,4.67428571428572,83.5510004943747
0,0,4.68,80.0739391850568
0,0,4.68571428571429,76.603584978159
0,0,4.69142857142857,73.1399882747213
0,0,4.69714285714286,69.6831789549937
0,0,4.70285714285714,66.2331664522739
0,0,4.70857142857143,62.7899398893854
0,0,4.71428571428572,59.35346827545
0,0,4.72,55.923700760134
0,0,4.72571428571429,52.5005669426505
0,0,4.73142857142857,49.083977232726
0,0,4.73714285714286,45.6738232604831
0,0,4.74285714285714,42.2699783325398
0,0,4.74857142857143,38.8722979312505
0,0,4.75428571428572,35.4806202544466
0,0,4.76,32.0947667927761
0,0,4.76571428571429,28.7145429420414
0,0,4.77142857142857,25.339738648039
0,0,4.77714285714286,21.9701290813349
0,0,4.78285714285714,18.6054753398701
0,0,4.78857142857143,15.2455251770639
0,0,4.79428571428572,11.8900137536138
0,0,4.8,8.53866441100758
0,0,4.80571428571429,5.19118946512921
0,0,4.81142857142857,1.84729101848467
0,0,4.81714285714286,-1.49333821047569
0,0,4.82285714285714,-4.83101404200006
0,0,4.82857142857143,-8.16605997494833
0,0,4.83428571428572,-11.4988063127862
0,0,4.84,-14.8295892767027
0,0,4.84571428571429,-18.1587501065966
0,0,4.85142857142857,-21.4866341506125
0,0,4.85714285714286,-24.8135899440548
0,0,4.86285714285714,-28.1399682781474
0,0,4.86857142857143,-31.4661212594758
0,0,4.87428571428572,-34.7924013605719
0,0,4.88,-38.1191604624842
0,0,4.88571428571429,-41.4467488900057
0,0,4.89142857142857,-44.7755144403362
0,0,4.89714285714286,-48.1058014062406
0,0,4.90285714285714,-51.4379495945796
0,0,4.90857142857143,-54.7722933416074
0,0,4.91428571428572,-58.1091605262207
0,0,4.92,-61.44887158289
0,0,4.92571428571429,-64.7917385159847
0,0,4.93142857142857,-68.1380639174663
0,0,4.93714285714286,-71.488139990355
0,0,4.94285714285714,-74.8422475803252
0,0,4.94857142857143,-78.2006552184308
0,0,4.95428571428572,-81.5636181778671
0,0,4.96,-84.9313775483054
0,0,4.96571428571429,-88.3041593314202
0,0,4.97142857142857,-91.6821735615108
0,0,4.97714285714286,-95.0656134556105
0,0,4.98285714285714,-98.4546545974131
0,0,4.98857142857143,-101.849454159964
0,0,4.99428571428571,-105.250150171904
0,0,5,-108.656860832633
0,0,5.00571428571429,-112.069683881535
0,0,5.01142857142857,-115.488696026851
0,0,5.01714285714286,-118.913952439648
0,0,5.02285714285714,-122.34548631832
0,0,5.02857142857143,-125.783308529237
0,0,5.03428571428571,-129.227407328677
0,0,5.04,-132.67774817138
0,0,5.04571428571429,-136.134273610409
0,0,5.05142857142857,-139.596903292994
0,0,5.05714285714286,-143.065534056418
0,0,5.06285714285714,-146.540040127476
0,0,5.06857142857143,-150.020273428685
0,0,5.07428571428571,-153.506063993442
0,0,5.08,-156.997220491943
0,0,5.08571428571429,-160.493530868537
0,0,5.09142857142857,-163.994763090655
0,0,5.09714285714286,-167.500666008356
0,0,5.10285714285714,-171.010970322567
0,0,5.10857142857143,-174.52538965936
0,0,5.11428571428571,-178.043621746289
0,0,5.12,178.434650313832
0,0,5.12571428571429,174.909756677618
0,0,5.13142857142857,171.38203931084
0,0,5.13714285714286,167.851850460834
0,0,5.14285714285714,164.319551060067
0,0,5.14857142857143,160.785509069942
0,0,5.15428571428571,157.250097774853
0,0,5.16,153.713694036798
0,0,5.16571428571429,150.176676521628
0,0,5.17142857142857,146.639423908079
0,0,5.17714285714286,143.10231309114
0,0,5.18285714285714,139.565717391442
0,0,5.18857142857143,136.030004782095
0,0,5.19428571428571,132.495536144585
0,0,5.2,128.962663564675
0,0,5.20571428571429,125.431728679263
0,0,5.21142857142857,121.903061084242
0,0,5.21714285714286,118.37697681306
0,0,5.22285714285714,114.853776894915
0,0,5.22857142857143,111.333746000566
0,0,5.23428571428571,107.817151183187
0,0,5.24,104.304240720424
0,0,5.24571428571429,100.795243063265
0,0,5.25142857142857,97.2903658960062
0,0,5.25714285714286,93.7897953108736
0,0,5.26285714285714,90.2936950998727
0,0,5.26857142857143,86.8022061653201
0,0,5.27428571428571,83.3154460499201
0,0,5.28,79.8335085860302
0,0,5.28571428571429,76.356463663338
0,0,5.29142857142857,72.884357113064
0,0,5.29714285714286,69.4172107064026
0,0,5.30285714285714,65.9550222642276
0,0,5.30857142857143,62.4977658744389
0,0,5.31428571428571,59.0453922131261
0,0,5.32,55.5978289650159
0,0,5.32571428571429,52.1549813386958
0,0,5.33142857142857,48.7167326714972
0,0,5.33714285714286,45.2829451189643
0,0,5.34285714285714,41.8534604235862
0,0,5.34857142857143,38.4281007572262
0,0,5.35428571428571,35.0066696318741
0,0,5.36,31.5889528730093
0,0,5.36571428571429,28.1747196503092
0,0,5.37142857142857,24.7637235602717
0,0,5.37714285714286,21.3557037558866
0,0,5.38285714285714,17.9503861188151
0,0,5.38857142857143,14.5474844698475
0,0,5.39428571428572,11.1467018140654
0,0,5.4,7.74773161712689
0,0,5.40571428571429,4.35025910934222
0,0,5.41142857142857,0.953962614140305
0,0,5.41714285714286,-2.4414851029325
0,0,5.42285714285714,-5.8364154684478
0,0,5.42857142857143,-9.23116272288667
0,0,5.43428571428572,-12.6260625339992
0,0,5.44,-16.0214506060246
0,0,5.44571428571429,-19.4176612887432
0,0,5.45142857142857,-22.8150261901625
0,0,5.45714285714286,-26.2138727967763
0,0,5.46285714285714,-29.6145231049124
0,0,5.46857142857143,-33.0172922671463
0,0,5.47428571428572,-36.422487257389
0,0,5.48,-39.8304055588184
0,0,5.48571428571429,-43.2413338786985
0,0,5.49142857142857,-46.6555468943623
0,0,5.49714285714286,-50.0733060350197
0,0,5.50285714285714,-53.4948583039691
0,0,5.50857142857143,-56.9204351466326
0,0,5.51428571428572,-60.3502513702544
0,0,5.52,-63.7845041230393
0,0,5.52571428571429,-67.2233719422129
0,0,5.53142857142857,-70.6670138809234
0,0,5.53714285714286,-74.1155687181946
0,0,5.54285714285714,-77.5691542423694
0,0,5.54857142857143,-81.0278665914417
0,0,5.55428571428572,-84.491779651951
0,0,5.56,-87.9609445498775
0,0,5.56571428571429,-91.4353892686348
0,0,5.57142857142857,-94.9151184006159
0,0,5.57714285714286,-98.4001130187938
0,0,5.58285714285714,-101.890330657464
0,0,5.58857142857143,-105.385705401602
0,0,5.59428571428572,-108.886148089096
0,0,5.6,-112.391546630607
0,0,5.60571428571429,-115.901766449965
0,0,5.61142857142857,-119.416651046338
0,0,5.61714285714286,-122.936022678419
0,0,5.62285714285714,-126.459683169696
0,0,5.62857142857143,-129.987414833634
0,0,5.63428571428572,-133.518981516795
0,0,5.64,-137.054129757868
0,0,5.64571428571429,-140.592590060006
0,0,5.65142857142857,-144.134078273397
0,0,5.65714285714286,-147.678297084515
0,0,5.66285714285714,-151.224937606973
0,0,5.66857142857143,-154.773681067596
0,0,5.67428571428572,-158.324200578464
0,0,5.68,-161.876162982754
0,0,5.68571428571429,-165.429230758072
0,0,5.69142857142857,-168.983063956674
0,0,5.69714285714286,-172.537322158087
0,0,5.70285714285714,-176.09166640602
0,0,5.70857142857143,-179.645761100149
0,0,5.71428571428572,176.800724186661
0,0,5.72,173.248112992074
0,0,5.72571428571429,169.696720370837
0,0,5.73142857142857,166.1468514399
0,0,5.73714285714286,162.598800071027
0,0,5.74285714285714,159.052847734253
0,0,5.74857142857143,155.509262490452
0,0,5.75428571428572,151.968298128937
0,0,5.76,148.430193444673
0,0,5.76571428571429,144.895171650397
0,0,5.77142857142857,141.363439920319
0,0,5.77714285714286,137.835189063584
0,0,5.78285714285714,134.310593327559
0,0,5.78857142857143,130.789810331664
0,0,5.79428571428572,127.272981133343
0,0,5.8,123.760230427314
0,0,5.80571428571429,120.251666878919
0,0,5.81142857142857,116.747383591527
0,0,5.81714285714286,113.247458706746
0,0,5.82285714285714,109.751956135477
0,0,5.82857142857143,106.260926416418
0,0,5.83428571428572,102.774407698072
0,0,5.84,99.2924268390387
0,0,5.84571428571429,95.8150006207876
0,0,5.85142857142857,92.342137066314
0,0,5.85714285714286,88.8738368571719
0,0,5.86285714285714,85.41009484103
0,0,5.86857142857143,81.950901620852
0,0,5.87428571428572,78.4962452165958
0,0,5.88,75.0461127893831
0,0,5.88571428571429,71.6004924177425
0,0,5.89142857142857,68.1593749150252
0,0,5.89714285714286,64.7227556763816
0,0,5.90285714285714,61.2906365435913
0,0,5.90857142857143,57.8630276752404
0,0,5.91428571428572,54.4399494097744
0,0,5.92,51.0214341083121
0,0,5.92571428571429,47.6075279640385
0,0,5.93142857142857,44.1982927648294
0,0,5.93714285714286,40.7938075954028
0,0,5.94285714285714,37.394170465586
0,0,5.94857142857143,33.9994998509349
0,0,5.95428571428572,30.6099361324549
0,0,5.96,27.2256429220696
0,0,5.96571428571429,23.8468082610334
0,0,5.97142857142857,20.4736456789725
0,0,5.97714285714286,17.1063951016402
0,0,5.98285714285714,13.7453235965664
0,0,5.98857142857143,10.390725946312
0,0,5.99428571428571,7.04292504049979
0,0,6,3.70227207864147
20,0,2,-111.514996976692
20,0,2.00571428571429,-114.972044127809
20,0,2.01142857142857,-118.440359283766
20,0,2.01714285714286,-121.919437827792
20,0,2.02285714285714,-125.408752308987
20,0,2.02857142857143,-128.907753070694
20,0,2.03428571428571,-132.415869053179
20,0,2.04,-135.932508773143
20,0,2.04571428571429,-139.457061480384
20,0,2.05142857142857,-142.988898490255
20,0,2.05714285714286,-146.527374688267
20,0,2.06285714285714,-150.071830201091
