"Freq [GHz]","re(Z(1,1)) [] - stripwidth='4.7mm'","re(Z(2,1)) [] - stripwidth='4.7mm'"
5.31428571428571,3.5107283156713,2.0132019711988
5.32,3.81302229827138,2.36008028341417
5.32571428571429,4.18471013749413,2.77118993254777
5.33142857142857,4.64526671259328,3.26639227790737
5.33714285714286,5.22202134611593,3.87331142547872
5.34285714285714,5.95419466186144,4.63136364728341
5.34857142857143,6.89959536200078,5.59843371625803
5.35428571428571,8.14617580699632,6.86238742191577
5.36,9.83291597177106,8.56187048118533
5.36571428571429,12.1897026560822,10.926019968809
5.37142857142857,15.6187247939393,14.3555166267669
5.37714285714286,20.874822392789,19.602182590976
5.38285714285714,29.5087196251699,28.2103883965593
5.38857142857143,45.1130200417177,43.7579347132383
5.39428571428572,77.51306425965,76.0296878134887
5.4,160.684500618174,158.861333798061
5.40571428571429,447.650294620099,444.644328116165
5.41142857142857,998.857962506484,993.56542413656
5.41714285714286,390.414966361669,387.619709352657
5.42285714285714,144.556499209195,142.768660500968
5.42857142857143,71.2297358857253,69.7341669442917
5.43428571428572,41.9129107396506,40.5247405764378
5.44,27.5677419445244,26.2221204965929
5.44571428571429,19.5526622407196,18.2204454825255
5.45142857142857,14.6438057251435,13.3091084664831
5.45714285714286,11.4300770066419,10.0827354116615
5.46285714285714,9.21769941447572,7.85026896279778
5.46857142857143,7.6342657747581,6.24065919034443
5.47428571428572,6.46570350121769,5.04050292596109
5.48,5.58202309933211,4.12009737692369
5.48571428571429,4.90067906796792,3.39694893413781
5.49142857142857,4.36727206085389,2.81654997978571
5.49714285714286,3.944820149485,2.34168778142055
5.50285714285714,3.60751666182268,1.94621968575702
5.50857142857143,3.33695521469809,1.61130333509491
5.51428571428572,3.11976998010321,1.32303394371798
5.52,2.94611824437894,1.07091758371019
5.52571428571429,2.80868094716903,0.846856871758615
5.53142857142857,2.70199137340891,0.644459174282589
5.53714285714286,2.62197763936077,0.458552333119181
5.54285714285714,2.56564840230097,0.284836158162156
5.54857142857143,2.53087744753662,0.119623555989889
5.55428571428572,2.51625902511788,-0.0403593608715737
5.56,2.5210162156133,-0.198135412735591
5.56571428571429,2.54495161577695,-0.356616300753839
5.57142857142857,2.58843471222822,-0.518732737072996
5.57714285714286,2.6524244082637,-0.687565739735346
5.58285714285714,2.73852899446675,-0.866490193716753
5.58857142857143,2.84911004970428,-1.05934342761181
5.59428571428572,2.98744205548028,-1.27063506693906
5.6,3.15794690607956,-1.50582054333691
5.60571428571429,3.36653355198435,-1.7716707403774
5.61142857142857,3.62109030436996,-2.07678679248408
5.61714285714286,3.93220534236362,-2.43233640487394
5.62285714285714,4.31423780358383,-2.85313422071251
5.62857142857143,4.78694264590443,-3.35926872364343
5.63428571428572,5.37799660861947,-3.9786210523148
5.64,6.12703934970074,-4.75088573862799
5.64571428571429,7.09235837026046,-5.7342140037113
5.65142857142857,8.36238692503396,-7.01663305883092
5.65714285714286,10.0764069573294,-8.73660121229699
5.66285714285714,12.4639116964452,-11.1220837572355
5.66857142857143,15.9245253012661,-14.5698855298286
5.67428571428572,21.2039063433805,-19.8202582586228
5.68,29.8222597832786,-28.3822533903415
5.68571428571429,45.2643448343365,-43.714962156042
5.69142857142857,76.9113877957802,-75.1304930821325
5.69714285714286,156.393078659932,-154.025835301894
5.70285714285714,421.106845922037,-416.790389118186
5.70857142857143,980.619024857957,-972.209750562534
5.71428571428572,421.210513689091,-416.917206256381
5.72,155.055010954808,-152.700785314564
5.72571428571429,75.6310959135734,-73.8442357674456
5.73142857142857,44.1844196375298,-42.6116093934637
5.73714285714286,28.9165777632754,-27.437136505356
5.74285714285714,20.4356531624723,-18.9973902314964
5.74857142857143,15.2647556604195,-13.8407049498154
5.75428571428572,11.891532006784,-10.4655900321453
5.76,9.57611825513984,-8.13738967463594
5.76571428571429,7.92296029893146,-6.46322502509732
5.77142857142857,6.70542645902616,-5.2178814375348
5.77714285714286,5.78627717792679,-4.2648527093359
5.78285714285714,5.07856456504352,-3.51751959529007
5.78857142857143,4.52510226047129,-2.91876235967664
5.79428571428572,4.08708216070451,-2.42965238927041
5.8,3.73746680468145,-2.0228832435344
5.80571428571429,3.45700144945194,-1.67880053490517
5.81142857142857,3.23172555881468,-1.38291809201484
5.81714285714286,3.05137492744786,-1.12431551522952
5.82285714285714,2.90833053976989,-0.894575025887936
5.82857142857143,2.79691324290614,-0.687057241665789
5.83428571428572,2.71290339651387,-0.49639473177963
5.84,2.65321104805356,-0.318127876965103
5.84571428571429,2.61564991588799,-0.148434577430863
5.85142857142857,2.59878558792501,0.0160783542083358
5.85714285714286,2.60183931596061,0.17854436887704
5.86285714285714,2.6246361689758,0.341983234433639
5.86857142857143,2.66759165138234,0.509436943367766
5.87428571428572,2.73173520529451,0.684107017191879
5.88,2.81877305112906,0.86950491306764
5.88571428571429,2.93119726085501,1.06962902833882
5.89142857142857,3.07245358286489,1.28918558183523
5.89714285714286,3.24718842234562,1.53387723554252
5.90285714285714,3.46160719849523,1.81079420239601
5.90857142857143,3.72399483909659,2.12896043430398
5.91428571428572,4.04547930418049,2.5001170818075
5.92,4.44116957740586,2.93987551407035
5.92571428571429,4.93188708280044,3.46945926653652
5.93142857142857,5.5468662082179,4.11841047551929
5.93714285714286,6.32809089263193,4.92892684603417
5.94285714285714,7.33749872552553,5.96305833405294
5.94857142857143,8.66943163945002,7.31513778949603
5.95428571428572,10.4731784740977,9.1342807619394
5.96,12.9961104356934,11.6674338684789
5.96571428571429,16.6719234791931,15.3474364122433
5.97142857142857,22.3166222542948,20.9886071930395
5.97714285714286,31.6112317931082,30.2685020945448
5.98285714285714,48.4605558669634,47.0840758051125
5.98857142857143,83.5551233952581,82.1052701747585
5.99428571428571,173.594980179966,171.965565494535
6,474.09438265886,471.924801306969
